id type x y z 
1874 1 3.192770 8.067770 5.881640 
1699 2 3.791810 11.270900 5.456240 
1263 2 3.543960 7.872130 7.440490 
895 2 3.241000 9.210200 10.676500 
1017 1 4.465570 0.801313 6.613910 
849 1 5.279460 8.094880 3.090740 
657 1 4.538190 5.652530 8.143220 
164 2 1.508480 0.906466 6.244580 
971 2 11.433400 5.060660 10.177200 
992 2 3.094040 1.657070 8.823000 
1208 2 9.091020 2.192580 8.731530 
381 1 6.004120 13.013100 6.242520 
644 2 13.175200 11.108400 4.010110 
185 1 8.831140 3.412340 12.404100 
169 1 12.694800 5.820780 0.402370 
1825 1 5.785270 12.668800 8.960500 
1161 1 12.029400 2.232930 7.783220 
498 1 0.915871 0.496079 2.892350 
1395 2 5.973310 3.431290 9.477320 
542 1 1.270850 5.122450 9.124440 
617 1 9.119960 1.079460 10.926700 
22 1 2.966930 3.848200 6.859370 
1080 2 12.085300 5.697780 0.318533 
613 1 7.410610 8.871990 12.246600 
1736 2 2.406520 8.937350 4.654070 
1211 2 11.368800 3.401800 12.850600 
787 2 9.685400 12.287900 5.105650 
1519 2 6.038730 12.133700 9.387830 
966 1 6.410740 0.998803 5.992070 
494 1 4.504720 5.936510 3.877150 
708 2 1.219620 7.136720 9.563930 
917 1 5.434020 10.760600 2.722880 
1633 1 13.398800 7.712410 10.669300 
552 2 8.874720 8.531410 6.775820 
1032 2 5.576430 7.018410 1.434540 
1133 1 1.580000 2.595290 0.373411 
1517 1 12.796800 10.914400 1.421990 
1866 1 10.084300 10.003200 2.950960 
878 1 9.583700 2.029090 13.212100 
1449 1 12.637800 2.473740 2.292650 
1125 1 8.992330 2.519430 8.896750 
1637 1 8.054420 13.039700 1.744870 
1951 2 8.681380 1.206380 3.592910 
1751 2 13.136000 12.002400 0.120848 
1034 1 3.086280 12.459300 12.077800 
706 1 2.451640 0.555789 6.975030 
97 1 10.942300 11.278500 12.520200 
573 1 10.504900 5.578770 3.126210 
472 2 12.272100 0.112515 8.425690 
1644 2 0.692123 10.305400 0.079875 
886 1 11.860400 12.127100 12.443600 
1412 2 3.889410 2.146580 3.307310 
1987 2 6.194140 7.290720 12.467400 
813 1 6.892250 0.758119 12.338100 
960 2 9.559980 3.129280 0.797779 
124 2 8.317110 1.026400 4.403470 
1422 1 2.351800 7.050500 9.972390 
1136 2 11.623200 2.948720 11.629600 
684 2 10.731200 12.064400 8.632440 
1741 1 10.308600 11.779100 1.768520 
1162 1 7.519940 6.733600 5.732200 
1003 2 8.635870 4.269920 1.800760 
1359 2 8.899540 4.028760 12.086300 
1065 1 10.457400 11.808000 5.562850 
1789 1 8.929470 5.907380 4.327560 
315 2 7.942170 8.878130 3.532800 
1387 2 4.204050 4.643170 4.696450 
1869 1 3.366580 10.425500 11.097500 
1986 1 1.776270 2.528770 4.532320 
1271 2 10.881400 5.769290 3.649460 
621 1 11.330700 9.157090 1.642960 
1608 2 0.921348 4.314820 1.857660 
1329 1 4.369460 2.966820 3.838300 
1589 1 4.288240 10.439800 5.306510 
370 1 7.367250 10.365500 6.371050 
1538 1 10.426900 12.769000 8.229890 
1400 2 11.583000 1.596710 5.559260 
1041 1 6.375350 7.414940 12.450300 
1473 1 13.230900 3.465610 7.568670 
1932 2 7.044030 6.368550 5.414260 
628 2 2.355320 3.290880 0.778237 
952 2 0.613742 8.814570 12.544200 
138 1 2.321600 1.702080 1.372270 
1122 1 11.652500 3.046130 5.303370 
1674 1 0.863465 1.880400 8.994020 
1267 2 10.197800 7.265890 0.119120 
608 2 7.810560 12.161300 2.530990 
1681 1 11.999700 2.596960 12.315200 
1872 2 0.601859 3.383740 9.074590 
81 1 2.828170 8.985670 9.642710 
1950 1 8.466880 2.548880 1.663970 
423 2 13.137200 1.126540 2.048390 
1880 2 7.875140 3.239830 6.351230 
1145 1 5.533740 8.858710 4.470440 
625 1 7.918620 11.219500 12.250000 
551 2 1.521810 3.159480 4.324030 
366 1 4.043880 9.612530 0.886145 
1782 1 2.568760 3.714740 12.729600 
132 2 7.727220 3.659710 12.010400 
1933 1 11.154000 7.606900 7.505620 
1415 2 10.367600 12.187100 8.740710 
70 1 11.629600 7.178580 10.577900 
223 2 11.670800 2.202610 8.762340 
1663 2 9.142140 1.498670 10.524100 
659 2 10.816200 8.576430 4.434530 
687 2 0.928519 7.250160 7.169480 
1774 1 0.792924 10.130100 1.547570 
1190 1 8.074090 5.775770 1.124440 
1735 2 12.453400 5.347590 0.775428 
712 2 8.377400 11.817600 9.319930 
67 2 1.930730 2.130750 1.134700 
1576 2 3.977970 5.353280 3.984460 
1935 2 1.379710 6.810340 10.043400 
589 1 8.491020 5.994140 7.292880 
1541 1 6.150570 8.155950 1.267490 
1809 1 6.960710 2.317100 0.090041 
334 1 3.175900 13.081500 5.038490 
1316 2 10.096700 5.676180 10.267900 
276 2 6.164880 7.228150 12.498300 
503 2 2.922880 1.981980 7.778720 
1588 2 2.639390 9.189190 9.638380 
5 1 6.062510 13.012100 2.975550 
1534 1 8.655130 2.948290 6.685300 
517 1 9.475600 1.920300 7.526650 
1600 2 3.425110 12.093600 4.917050 
1773 1 13.270500 12.231800 2.167250 
203 2 10.959100 10.404300 9.791140 
1339 2 10.898900 11.342900 12.355600 
130 1 3.087850 2.011420 8.107700 
1357 1 10.002700 2.255380 1.367120 
1980 2 10.990300 6.341430 6.930990 
1444 2 1.172290 5.615250 6.215280 
587 2 9.159120 2.130530 6.810220 
1796 2 8.853980 3.210030 13.195200 
150 1 8.155280 8.466560 3.773890 
458 1 10.311700 9.555150 9.416170 
823 2 8.358010 3.015320 7.413070 
304 2 4.485390 5.047360 8.846200 
428 2 10.722800 11.606100 2.113070 
429 1 13.066300 11.417300 9.157940 
1371 2 11.993300 3.047510 5.629200 
236 2 2.885500 12.443800 12.164100 
154 1 8.046610 3.587480 4.979150 
1046 1 3.700800 1.810690 3.030200 
