id type x y z 
715 2 11.998700 7.634890 0.842059 
1754 1 4.708720 2.709960 2.792800 
423 2 3.626300 4.902430 1.878360 
488 2 9.450470 5.924530 2.983130 
1525 1 8.878310 8.759650 3.251080 
1038 1 3.397730 8.338320 4.352230 
165 1 9.600150 5.474400 3.523820 
1619 2 6.850170 7.971510 4.936190 
758 1 4.400330 10.053400 9.815150 
29 1 4.643590 4.168880 8.481030 
1026 1 11.929500 2.780100 7.433980 
1475 2 6.170130 5.983120 6.588860 
1505 1 9.248590 9.742860 10.420800 
958 1 5.780130 7.099500 11.277900 
493 1 0.708414 11.331700 11.348600 
712 2 6.174110 6.850180 6.019970 
1965 1 11.704100 7.031370 0.930007 
1449 1 1.594880 2.879500 4.423230 
467 2 3.344080 11.407600 9.473120 
71 2 8.793880 6.858260 1.242710 
1345 1 9.386570 7.804250 4.968210 
1967 2 4.516900 2.370260 8.644380 
534 1 6.309380 6.220780 10.389400 
1910 1 3.253110 7.369960 12.091800 
187 2 6.368260 7.659020 10.754900 
40 2 3.878530 11.193500 11.786500 
407 2 1.960680 11.355700 4.433240 
1866 1 1.440490 0.707513 7.729690 
1122 1 11.308000 5.851910 9.989440 
1369 1 8.622950 2.034140 6.962290 
334 1 2.047520 4.583550 6.335440 
1213 1 8.064840 6.158520 13.288200 
1838 1 12.810100 1.784230 4.799270 
726 1 1.762470 0.221673 2.442430 
235 2 4.507760 5.185020 12.172000 
1592 2 6.997160 10.955100 8.629070 
992 2 4.401350 6.186690 0.402948 
304 2 8.077500 8.407040 6.933420 
154 1 6.753720 7.205750 6.452600 
542 1 9.993650 7.030790 10.974100 
1749 1 6.237480 5.321290 3.601280 
679 2 4.689490 13.118500 1.734820 
839 2 3.796650 7.967970 4.237610 
719 2 6.274840 2.349880 7.315000 
1726 1 6.198990 11.662400 10.835800 
711 2 11.625700 9.779470 1.366620 
1090 1 5.663710 1.245930 1.706420 
231 2 7.431390 3.080860 3.433220 
983 2 1.129570 0.901289 3.076210 
1672 2 7.278170 5.946880 13.009900 
819 2 4.590810 9.582770 3.707550 
805 1 0.296620 9.236060 8.679250 
454 1 8.177620 10.598800 11.865000 
1275 2 10.082300 0.336578 2.282860 
1562 1 1.938050 11.753300 5.290360 
45 1 -0.145609 4.091460 12.274800 
1136 2 10.976900 1.922250 11.482200 
646 1 13.104300 3.334750 5.260600 
1325 1 8.337320 8.478340 7.640120 
538 1 7.763890 11.950800 2.069050 
827 2 12.457400 6.632190 11.080500 
