id type x y z 
864 2 4.651410 3.238880 1.613200 
1568 2 9.481930 3.119190 7.566700 
1889 1 6.589920 9.025180 0.593454 
254 1 0.344847 6.617110 2.998560 
233 1 2.778200 4.907470 5.688800 
1229 1 9.853850 5.138610 7.797390 
1649 1 7.225550 8.939750 6.887500 
1784 2 3.529550 9.598260 3.249510 
924 2 12.235700 2.899020 3.494280 
593 1 8.504860 6.457740 3.099920 
1506 1 12.598800 9.652830 2.748930 
1365 1 5.831290 5.903500 5.617030 
810 1 8.897100 3.397590 7.662440 
644 2 9.814590 1.556190 12.312600 
1624 2 9.061160 10.419100 8.430770 
80 2 12.127300 12.357700 10.691800 
1562 1 4.139230 1.856590 10.149400 
1291 2 5.538140 8.601780 11.165600 
1830 1 0.080123 4.290900 2.384830 
933 1 12.614300 1.936680 9.947120 
1943 2 7.403660 6.040860 12.759300 
1553 1 6.527530 12.387400 5.558760 
1993 1 12.181400 1.307520 2.734260 
253 1 7.419570 10.889600 6.771430 
589 1 2.583380 4.482280 8.745760 
1638 1 2.488520 1.328270 7.343160 
1489 1 -0.027313 6.930350 9.445760 
814 1 13.026100 11.415300 3.552460 
114 1 10.018200 5.046790 9.703530 
167 2 12.234300 6.018370 10.529300 
772 2 2.738530 2.273490 9.585100 
1239 2 12.625600 10.286000 1.377290 
1296 2 5.953380 10.647600 9.231960 
680 2 7.175530 3.846940 10.883700 
1358 1 12.025200 4.714350 7.608010 
294 1 9.961910 12.773200 0.430336 
1199 2 10.808700 3.034720 10.635300 
1321 1 3.691050 4.419070 7.330810 
1576 2 6.798040 7.151810 6.766160 
201 1 11.797400 0.799252 13.043500 
1059 2 0.470493 5.301290 6.800220 
202 1 2.809260 9.893720 8.164830 
220 2 -0.117617 1.436910 8.283830 
84 2 -0.082399 2.206220 10.897500 
15 2 3.505680 0.703826 5.233900 
1226 1 12.245700 4.543660 3.572430 
1806 1 1.669400 1.818270 3.022420 
641 1 8.677760 11.416400 3.145300 
1643 2 2.538710 9.167930 4.296860 
1342 1 11.040000 7.825340 4.361420 
1690 1 0.584334 0.641578 8.143020 
1626 1 7.053520 8.134560 11.181700 
1603 2 9.774730 2.309510 5.039330 
1807 2 7.190670 11.783500 3.649400 
1419 2 4.291330 13.211500 6.079110 
1723 2 7.280240 2.227170 13.113900 
269 1 9.107200 2.865230 2.395880 
1121 1 6.117510 10.824700 6.953350 
752 2 8.586400 10.853700 9.939500 
1887 2 5.386360 7.079690 3.977430 
1083 2 0.543598 12.585200 11.057200 
