id type x y z 
1933 1 9.736260 7.105240 12.878300 
957 1 11.936900 11.150400 12.097400 
1655 2 7.410020 8.936690 3.906720 
103 2 10.717600 6.033570 4.127110 
115 2 7.820350 2.672630 2.358970 
1163 2 7.015870 8.281640 0.776086 
1139 2 1.139220 9.233200 4.387970 
1859 2 5.000920 11.419500 3.505670 
568 2 8.550100 3.200770 1.384140 
1684 2 4.255690 2.336640 8.594310 
1894 1 5.628110 6.272840 10.452600 
1297 1 8.843330 11.900600 1.078980 
189 1 13.018500 7.931970 3.223770 
114 1 12.813100 1.602730 8.476890 
756 2 0.853794 4.858670 12.039700 
509 1 8.002690 0.904035 5.268040 
1134 1 3.466480 3.302050 7.724270 
1941 1 4.584650 3.838850 2.073920 
404 2 12.354800 5.311610 7.105970 
1243 2 12.172400 6.629890 0.664905 
239 2 1.564650 7.682850 7.721280 
638 1 13.084900 5.294370 10.677700 
1594 1 8.790200 7.968620 3.234450 
1116 2 11.895300 0.959286 1.697010 
488 2 10.891600 1.793590 7.191160 
309 1 7.594780 6.302360 1.649200 
1051 2 5.315340 1.502780 1.154590 
630 1 7.384500 2.691150 4.745780 
464 2 4.778410 8.359890 3.701300 
571 2 8.166340 0.906541 8.839160 
1271 2 10.911100 1.614660 0.960630 
368 2 4.709790 1.998710 1.771230 
520 2 4.585160 7.614910 6.703780 
723 2 3.052210 11.735300 0.335439 
1718 1 5.566150 0.743409 9.477220 
895 2 4.903900 9.191210 9.396950 
1315 2 1.568160 1.749130 7.683150 
1257 1 1.663160 5.435980 8.157550 
1965 1 2.351450 9.126820 5.285770 
1305 1 8.591230 7.547120 8.853220 
565 1 0.301872 2.524370 7.164160 
397 1 11.872500 3.884810 1.302850 
1059 2 2.313510 1.201850 0.457899 
1155 2 0.722532 1.414500 6.037530 
1572 2 1.704250 4.774950 2.101740 
1966 1 3.658610 7.731070 8.191880 
940 2 5.255660 10.335400 12.466800 
120 2 6.842840 0.589200 4.330380 
1950 1 12.787600 7.519390 10.004400 
