id type x y z 
830 1 8.019320 3.801190 11.758300 
572 2 9.904830 0.985344 12.109200 
727 2 6.222330 11.478700 11.118000 
2000 2 0.491403 1.397320 12.484100 
792 2 9.207710 11.518300 4.477390 
671 2 4.538910 8.134690 9.875840 
1767 2 13.036700 10.713200 3.454960 
831 2 7.636500 4.160830 11.501500 
1036 2 12.631100 2.443650 8.179230 
448 2 6.158730 7.314770 3.443000 
541 1 11.264300 7.854650 4.799130 
1739 2 1.279770 7.966640 6.669640 
1230 1 11.167200 6.637090 13.342500 
46 1 3.819550 13.500700 12.147500 
182 1 4.640360 2.966590 3.171400 
666 1 4.154360 5.000660 13.235800 
878 1 3.310480 12.661300 9.693010 
1231 2 10.385000 6.853390 12.385200 
725 1 5.962020 10.787800 11.488900 
296 2 8.323070 6.576710 9.210340 
5 1 0.198827 4.508240 6.021160 
728 2 5.930050 11.192900 11.272900 
812 2 3.682570 9.489340 6.766940 
549 1 -0.022863 13.030900 11.752100 
670 1 4.997790 8.719710 9.856550 
1509 1 8.514830 13.177000 10.305000 
517 1 7.372320 8.074910 6.214830 
199 2 0.287909 1.912340 12.521400 
1232 2 10.748400 6.691220 12.465900 
49 1 1.677890 10.003100 13.205600 
1035 2 12.934200 2.461470 8.278940 
810 1 3.436800 9.365250 6.859970 
663 2 12.054400 4.116260 3.193300 
230 1 5.607520 2.891740 4.113980 
231 2 5.026620 2.854550 3.462970 
232 2 4.973480 3.283110 3.335220 
610 1 9.831770 12.090300 5.362240 
569 1 10.626500 0.890027 12.053400 
1467 2 9.230960 10.350200 11.428500 
600 2 7.821150 4.169810 0.709182 
166 1 2.622680 0.936824 3.539750 
944 2 10.881700 9.978530 0.514295 
611 2 9.016120 11.660700 4.659910 
382 1 4.902280 0.726493 1.741000 
941 1 10.694700 10.211100 0.966603 
706 1 0.145084 9.520860 9.308330 
981 1 11.617600 0.935226 2.023960 
1870 1 9.591470 12.615300 0.366444 
741 1 2.899470 7.335030 3.362110 
989 1 4.734130 0.611193 12.846300 
2 1 6.341110 12.043900 7.725440 
31 2 1.755100 6.912770 11.984700 
1768 2 12.968900 10.843600 3.708510 
664 2 12.050600 4.221170 3.036350 
1281 1 13.130000 7.626850 2.197290 
643 2 7.062640 7.977150 12.261600 
662 1 11.931800 4.442030 3.647950 
518 1 6.903950 8.351620 7.424550 
7 2 1.413740 4.417900 5.904350 
860 2 2.986700 6.112100 9.214720 
588 2 10.875500 1.926350 5.218280 
1858 1 7.473970 4.418120 6.427720 
1999 2 0.402245 1.528840 12.379300 
992 2 5.046440 0.121971 12.458800 
1276 2 9.249720 7.265340 2.032150 
1468 2 9.266760 10.236700 11.384100 
667 2 4.713950 5.304360 12.797200 
853 1 3.883860 2.126960 6.417720 
1118 1 8.022450 1.008160 3.744300 
856 2 4.126560 2.178360 6.934710 
1284 2 12.971900 8.113200 1.877220 
855 2 4.381300 2.437510 6.736970 
256 2 10.612600 4.162070 9.407520 
420 2 8.017120 3.937780 0.936198 
323 2 12.668300 9.126570 6.979990 
740 2 10.416400 11.993400 8.140480 
864 2 4.546020 5.930780 6.614070 
446 1 6.576200 7.915270 3.272430 
1283 2 12.756200 8.262200 1.999660 
294 1 7.816540 7.117140 9.675400 
109 1 8.033960 3.778690 4.972050 
255 2 10.335100 4.245980 9.527280 
253 1 9.929280 3.500920 9.557460 
1872 2 9.537470 13.318000 0.560350 
738 1 10.550300 12.664000 9.062650 
520 2 7.015140 8.270410 6.712850 
1282 1 12.736400 8.791310 1.587000 
1678 1 7.740360 5.468880 5.085260 
684 2 1.861560 13.222500 1.926630 
871 2 11.397300 5.199050 6.299370 
1766 1 12.703800 10.629600 4.040130 
93 1 1.486080 9.979980 9.689280 
859 2 2.880380 5.906260 9.264040 
487 2 10.981100 7.424150 9.159730 
789 1 9.564560 11.812800 3.790970 
599 2 7.676690 3.864940 1.015670 
488 2 11.274000 7.652650 9.578690 
879 2 3.049060 12.662100 8.973110 
991 2 5.059700 0.151049 12.670200 
418 1 7.921940 3.439660 0.176891 
742 1 1.802740 6.999820 2.785250 
870 1 11.032300 5.200270 6.690280 
168 2 1.836560 0.497936 4.221020 
1039 2 12.791000 9.945950 10.888700 
586 1 10.770500 2.406900 5.512760 
726 1 6.395120 11.878900 10.850500 
591 2 0.417332 10.488900 3.620560 
737 1 10.606200 11.515700 7.873430 
417 1 8.956910 3.930600 1.301010 
1737 1 1.154210 7.949050 7.437060 
863 2 4.680700 6.048630 6.606860 
29 1 1.265230 6.354770 11.848000 
1609 1 2.221490 4.023790 0.901213 
60 2 7.808160 4.527100 5.288950 
392 2 8.309000 1.406190 8.166260 
429 1 1.478620 1.959850 12.213400 
59 2 7.855920 4.313730 5.618260 
254 1 10.826300 4.737610 9.483090 
639 2 4.914170 2.527090 10.332000 
1242 1 4.211690 10.918100 3.632960 
212 2 7.820030 0.957834 8.005260 
585 1 11.032300 1.212400 4.868100 
592 2 0.357925 10.083900 3.393600 
543 2 10.832500 7.983760 4.719430 
1275 2 9.496550 7.007400 2.236960 
544 2 10.675200 8.178180 4.554410 
1274 1 9.069530 6.630650 1.946690 
644 2 6.981130 8.062720 12.608100 
642 1 6.811080 8.494090 13.033200 
612 2 9.419070 11.502600 4.822890 
1765 1 13.512600 10.615600 2.758320 
96 2 0.836710 9.753530 9.559290 
187 2 1.090680 4.486790 6.245050 
61 1 1.409860 3.889580 5.197140 
445 1 5.698120 6.886390 3.802820 
1833 1 1.380480 0.471023 11.251800 
943 2 10.356300 9.812650 0.549013 
809 1 4.520980 10.193100 6.782740 
1477 1 7.013970 9.494290 0.753570 
1677 1 3.925220 -0.030125 9.084370 
804 2 11.668500 -0.103630 2.357250 
1120 2 7.620170 0.452164 3.433560 
744 2 2.541370 7.022170 3.301510 
916 2 2.847520 12.575100 5.666930 
1738 1 1.110360 8.003820 6.123440 
375 2 13.398700 4.374250 11.481100 
1040 2 12.768300 10.281700 11.126900 
914 1 2.764240 12.952700 5.235750 
485 1 11.679300 7.651190 9.512020 
1968 2 1.346850 0.577086 3.826170 
1466 1 9.029590 10.052000 11.938900 
1117 1 7.147070 0.398873 3.024690 
1241 1 4.809050 9.735840 3.225810 
390 1 8.524440 0.335342 8.872950 
447 2 6.068570 7.518290 3.599490 
321 1 12.859900 8.768590 6.526190 
201 1 5.334320 0.786520 0.270809 
590 1 0.381611 9.290670 3.463370 
1845 1 10.161300 8.108500 4.503190 
1342 1 6.185220 13.104800 2.742630 
648 2 6.997680 11.644400 7.992080 
8 2 1.581850 4.525660 5.975030 
188 2 1.217390 4.053500 6.194340 
646 1 7.362790 10.723200 7.432470 
637 1 4.390680 3.188410 10.366500 
609 1 9.371470 10.563000 4.749070 
672 2 5.032850 8.225820 9.931490 
858 1 2.648350 6.220910 10.083200 
857 1 3.141390 5.878190 8.899240 
872 2 11.585200 5.566770 6.118530 
1243 2 4.560800 10.417400 3.342500 
197 1 8.959900 1.472480 7.614060 
640 2 4.927790 2.977930 10.268100 
829 1 6.965410 4.661580 11.571200 
1273 1 9.676570 7.541340 2.244120 
419 2 7.789790 4.010010 0.625305 
668 2 4.685170 5.386420 12.654200 
869 1 11.852300 5.852230 5.777150 
661 1 12.289900 3.750490 2.601520 
854 1 4.604630 2.650860 7.412170 
389 1 7.478750 0.354814 7.408810 
913 1 2.851980 11.793900 6.076130 
391 2 8.162310 1.102950 8.162970 
19 2 0.602862 1.907170 12.306500 
1038 1 11.972200 9.975280 10.955100 
295 2 7.961880 6.649770 9.326260 
647 2 6.704360 11.535000 7.446210 
6 1 1.908090 4.165040 6.798940 
185 1 1.876350 5.314500 5.795580 
51 2 2.464640 10.243000 12.656700 
598 1 7.475910 5.027710 0.560040 
1859 2 7.625450 4.531190 5.376640 
1965 1 1.607140 1.218910 5.147010 
571 2 9.724820 1.151810 12.119700 
832 2 7.644740 4.014460 11.865500 
537 1 5.420210 7.326590 0.205820 
519 2 7.487530 8.259220 6.795120 
638 1 5.589290 2.422120 10.396600 
30 1 2.192980 7.532440 11.929100 
1967 2 1.543510 0.217601 3.968350 
52 2 2.471860 10.020100 13.080900 
739 2 10.597700 11.993700 8.633540 
570 1 9.278940 0.977250 12.040200 
95 2 0.709232 9.565890 9.522330 
486 1 10.389600 7.247540 9.325850 
1480 2 7.229190 10.243600 0.871323 
211 2 7.948020 1.013120 8.490960 
880 2 3.249920 12.765300 9.127640 
669 1 4.372900 7.464790 9.771480 
861 1 4.336060 6.712770 6.316190 
1465 1 9.402610 10.526700 10.777700 
167 2 1.560830 0.948656 3.783130 
589 1 0.290704 10.861200 3.614320 
862 1 4.711000 5.498370 6.777070 
1244 2 4.590990 10.335800 3.475560 
811 2 4.046230 9.976050 7.001720 
1479 2 7.339170 9.962580 0.930348 
743 2 2.279760 7.147440 3.154290 
50 1 3.035320 10.246800 12.637400 
587 2 10.673200 1.731250 5.164030 
1478 1 7.710810 10.691500 0.953410 
915 2 2.583060 12.238900 5.447780 
293 1 8.628030 6.111620 8.539350 
791 2 9.392210 11.420100 4.658000 
877 1 3.264600 12.796800 8.433260 
790 1 8.165800 11.836700 4.795480 
1740 2 1.127540 7.875660 6.742470 
210 1 7.550870 1.905500 8.591970 
1119 2 7.685750 0.702111 3.468360 
324 2 12.604300 9.093370 6.786670 
374 1 13.130000 4.003350 12.091700 
641 1 7.238900 7.674840 12.165000 
665 1 5.267000 5.592110 12.541000 
322 1 12.397700 9.616610 7.456270 
1034 1 12.911300 1.887820 8.315620 
1822 1 1.018630 10.153000 0.430447 
200 2 0.461201 1.736920 12.427600 
32 2 1.602370 6.987870 11.837500 
1229 1 10.054900 6.768950 12.082600 
597 1 6.902230 3.844580 1.638880 
801 1 10.615000 -0.261905 2.590900 
983 2 11.556200 -0.085564 2.192400 
20 2 0.656420 1.336710 12.343900 
384 2 4.878170 0.082475 0.930286 
47 2 3.326150 13.153000 12.284300 
204 2 5.062490 -0.079507 0.924682 
165 1 0.544362 0.932584 3.209130 
682 1 1.695990 12.731900 2.236560 
48 2 3.161530 13.388400 12.533800 
203 2 4.964560 0.197670 0.935939 
383 2 5.242950 0.108306 1.170340 
1033 1 12.561700 3.060690 8.088510 
984 2 11.528900 0.079188 1.999370 
45 1 2.519130 13.016000 12.545900 
803 2 11.492800 0.135236 2.311740 
1742 1 0.958685 0.084169 0.368009 
209 1 0.497771 2.868490 13.224100 
1915 2 0.274434 11.847400 15.174200 
766 1 12.963300 11.258900 19.817100 
716 2 0.907782 10.892600 22.610200 
1620 2 3.507620 3.807490 17.414300 
1101 1 5.174440 12.591600 25.866500 
1208 2 9.991350 12.862700 14.320100 
115 2 0.331158 11.653800 14.966000 
1160 2 12.405200 9.403800 23.214000 
1875 2 0.911279 7.925210 17.085400 
1081 1 10.119900 2.143530 18.712400 
1067 2 12.524400 1.167850 16.219400 
1041 1 5.196680 9.289540 23.829900 
631 2 11.534100 6.328180 22.800100 
1076 2 9.748590 10.280600 20.197200 
251 2 2.995620 3.441880 20.859000 
214 1 8.552330 5.993170 23.849500 
1074 1 1.482910 2.879900 23.812100 
250 1 3.034150 2.467740 21.004000 
1102 1 6.401950 12.319600 24.687000 
432 2 6.841260 1.789180 15.373200 
55 2 7.867830 5.192060 16.065600 
1044 2 5.293180 9.541650 23.201100 
1449 1 9.125420 0.478977 25.876900 
263 2 7.989190 12.517900 17.202700 
1856 2 8.087320 5.413430 16.148900 
746 1 6.384220 2.414930 22.386600 
411 2 9.616780 2.140730 22.033800 
1852 2 1.960970 7.317380 21.379700 
430 1 6.692510 2.155090 14.476600 
1174 1 7.048440 8.195090 21.397100 
629 1 11.926300 6.222890 23.655400 
729 1 10.916200 13.047100 21.044300 
74 1 0.872999 7.561350 16.107800 
1239 2 7.354750 9.260160 17.813300 
227 2 11.242400 2.445690 26.034800 
228 2 11.152500 2.492710 25.719900 
277 1 5.495200 6.892450 19.364300 
929 1 6.949510 11.293900 20.172700 
229 1 3.140840 -0.173720 15.855600 
410 1 9.661080 2.527730 21.769300 
56 2 8.021670 5.502560 15.861900 
1798 1 3.766200 4.302670 18.819800 
491 2 9.347600 6.377410 19.678200 
1874 1 1.679960 8.687800 17.571200 
942 1 10.146500 9.646650 26.500300 
1163 2 13.127100 2.395780 22.494600 
1802 1 3.979290 3.910270 26.020500 
