id type x y z 
1335 2 7.762260 6.852560 6.670000 
149 1 0.396023 4.495930 11.819400 
414 1 13.152700 6.013110 3.940620 
1093 1 9.859670 4.569530 8.522140 
1040 2 9.774120 7.537070 11.480100 
1935 2 5.085160 0.163686 4.066670 
874 1 3.730270 12.318300 1.111280 
792 2 7.934190 11.183500 3.182860 
244 2 11.757100 11.313400 3.182320 
1983 2 8.096260 0.272556 1.379600 
1315 2 3.674270 12.886500 8.105490 
122 1 0.195904 6.214830 8.075920 
817 1 6.013650 3.237750 2.902670 
1235 2 9.400440 12.383100 11.374200 
336 2 11.018800 10.997700 1.410890 
27 2 12.745400 9.631560 5.574300 
292 2 7.915880 10.322600 9.338640 
1159 2 13.037700 12.907500 8.692310 
154 1 6.819420 3.709820 13.054600 
652 2 5.140560 2.494930 6.023130 
1938 1 8.038300 2.728070 4.742470 
1761 1 13.206300 6.227060 11.681800 
379 2 2.491530 2.662290 12.528000 
1398 1 6.184990 12.931300 2.585890 
576 2 12.065200 6.462990 4.893520 
1413 1 2.326280 11.201000 5.357090 
172 2 11.241300 6.946460 7.872820 
62 1 10.540500 9.357260 10.299300 
816 2 4.528780 5.826720 1.508920 
125 1 10.996600 10.948300 0.303598 
1358 1 9.505290 6.926370 10.160700 
754 1 5.597990 7.224710 9.034910 
1610 1 2.734390 11.222200 13.174100 
857 1 6.500960 8.027450 1.526530 
1003 2 5.943850 3.116010 5.780810 
644 2 3.235870 7.068290 11.464400 
1612 2 3.870040 4.093050 10.408000 
1537 1 6.414520 9.222880 3.619160 
1927 2 4.091860 5.325030 11.834800 
463 2 3.256740 4.637230 2.900560 
200 2 3.086370 11.844400 4.940790 
226 1 10.387700 9.485910 8.024190 
144 2 3.580760 13.178200 2.004080 
192 2 7.070910 8.563410 12.601900 
1666 1 6.060310 13.015300 10.978800 
552 2 3.174430 9.049860 0.577022 
1337 1 4.220250 1.360270 3.102950 
318 1 7.120280 3.992790 2.642350 
570 1 3.127670 8.904960 1.785430 
1986 1 11.848900 7.415170 7.942360 
1613 1 2.235960 11.957300 9.947720 
1747 2 6.783980 4.564350 8.853650 
96 2 0.717252 1.914330 4.016640 
1260 2 2.832610 4.129050 3.292590 
1041 1 6.387950 8.412330 12.951000 
408 2 4.921210 9.014400 2.917840 
287 2 2.041980 7.345150 4.920230 
1084 2 4.586070 6.020410 6.347780 
1916 2 0.897245 1.193160 0.049512 
737 1 4.645320 5.679520 11.595700 
190 1 9.065030 8.038800 4.937740 
189 1 8.870850 10.982200 9.451930 
265 1 2.526210 7.629020 7.013700 
929 1 9.977140 1.690970 7.712910 
1101 1 10.072000 11.076300 7.238460 
1408 2 6.432780 6.625140 1.914970 
634 1 7.602410 8.335230 11.934400 
1624 2 0.042567 4.759100 4.472650 
44 2 0.415793 6.345050 1.474730 
935 2 11.543100 12.117800 3.569500 
1419 2 5.007910 7.561620 10.050200 
693 1 11.806000 0.605807 2.173360 
1062 1 1.709980 7.930450 4.946420 
259 2 11.347000 3.004010 7.029330 
810 1 0.545824 5.556980 3.821580 
1930 1 0.633746 4.346540 4.422790 
974 1 2.832400 5.895240 11.251000 
1409 1 -0.196458 8.671230 5.757790 
560 2 10.447500 3.809790 11.086300 
1964 2 8.934810 12.164700 11.424200 
1120 2 8.788110 3.886780 7.484060 
954 1 2.291410 4.923100 6.805760 
919 2 4.054340 12.163400 2.974450 
349 1 4.837090 9.196870 2.915860 
1299 2 6.642610 4.719360 12.473700 
1330 1 2.991530 5.217170 1.868890 
338 1 6.845070 7.054850 6.495770 
239 2 2.015450 4.711140 6.385600 
1152 2 5.131570 9.981300 10.307200 
1338 1 4.613620 5.314890 7.927740 
580 2 7.890030 8.175060 6.118950 
1233 1 8.244880 4.613380 7.083190 
1755 2 0.251289 10.367300 2.465640 
672 2 7.331830 2.157430 11.217300 
1155 2 4.622850 5.855440 0.712528 
251 2 12.310200 5.969140 4.578720 
153 1 7.001430 12.729000 10.123500 
555 2 8.062890 9.759440 0.211141 
1211 2 6.912090 8.307770 6.510400 
1100 2 0.418217 9.499890 13.018900 
1969 1 11.193300 12.160900 3.787570 
1869 1 10.568800 6.420240 12.241200 
1683 2 12.382900 9.436990 1.809580 
1813 1 8.461430 0.096331 3.047580 
1784 2 13.242100 11.939000 8.200310 
526 1 10.259500 2.329920 2.452090 
1198 1 3.032870 8.296360 11.357700 
182 1 1.395760 10.681600 2.729600 
999 2 10.609600 3.724990 2.568830 
456 2 0.840094 4.992680 11.904400 
1207 2 10.442900 11.119300 6.814740 
1196 2 11.040700 2.789240 1.159500 
803 2 2.731240 0.793852 6.464900 
14 1 5.016930 10.792800 6.163390 
805 1 0.652448 1.909270 6.941940 
1380 2 2.453110 8.276610 6.714030 
1727 2 7.172760 2.048830 10.244900 
1886 1 1.529740 9.359300 8.815150 
1352 2 1.880710 0.644938 7.280070 
72 2 9.378930 7.531540 3.230450 
550 1 6.172570 4.193190 0.259020 
1635 2 0.433569 4.694580 4.126420 
689 1 9.803110 2.526530 4.947460 
962 1 7.694170 2.214560 10.199700 
505 1 5.357270 10.764000 10.816500 
1832 2 7.831610 13.130500 7.011230 
598 1 5.928010 0.501744 3.766940 
295 2 4.424320 5.399830 7.886140 
964 2 2.304850 11.627300 10.749700 
517 1 5.002320 2.766100 6.400390 
1194 1 4.985940 9.965050 8.976220 
1005 1 1.753810 1.734480 4.121650 
293 1 12.487000 2.596160 9.750790 
959 2 9.240310 4.564980 7.804260 
642 1 10.913600 11.281100 5.633270 
1939 2 7.378960 11.983300 3.350330 
1556 2 10.053800 9.328740 8.118530 
602 1 2.178410 0.266104 7.807930 
1320 2 11.380900 2.336040 8.014150 
791 2 11.879700 10.434700 10.802800 
1128 2 5.173810 0.747733 8.090870 
973 1 10.826500 3.448840 11.137600 
1179 2 6.638440 3.566670 2.796830 
1864 2 12.330900 9.699370 10.591300 
1024 2 6.314800 0.624100 4.492660 
347 2 0.188816 6.704170 1.612080 
1691 2 5.975460 0.932368 0.450182 
881 1 3.275160 4.511250 3.381290 
1317 1 5.908390 6.370800 3.503450 
1213 1 0.010060 7.601820 9.880350 
1438 1 12.324600 10.923700 3.065950 
482 1 6.564130 0.849384 9.891970 
371 2 5.324640 9.658780 9.499130 
1789 1 9.595470 8.304290 7.651320 
687 2 2.588630 0.127944 9.544710 
1799 2 2.407050 7.776410 11.538500 
743 2 7.903270 13.197600 7.266500 
206 1 5.303630 8.228620 10.479200 
593 1 4.202660 6.504360 0.574795 
1925 1 6.326170 3.911170 7.190520 
1451 2 12.026300 7.485460 8.813650 
1533 1 9.868330 7.712980 2.980030 
942 1 11.722500 6.579430 4.845290 
1430 1 1.717420 2.833450 2.388830 
157 1 9.851720 6.741740 1.810710 
1280 2 10.658500 11.525200 7.048310 
30 1 9.319280 12.382600 11.495500 
102 1 10.694400 5.014510 3.849530 
1481 1 1.999560 0.521523 10.092800 
1881 1 9.578130 13.260000 8.656750 
521 1 9.767440 4.258980 11.598800 
1463 2 6.134460 5.894880 4.337290 
1785 1 12.613200 9.915800 10.636800 
1064 2 5.164620 10.593600 6.769210 
222 1 0.766944 8.929480 13.018900 
1074 1 6.961160 6.171780 10.161200 
1206 1 9.549610 12.668000 4.528500 
509 1 7.035030 11.535400 3.453480 
1472 2 7.050690 3.763590 2.778740 
1590 1 7.266960 12.945200 7.250260 
1047 2 9.008100 10.632800 9.167820 
355 2 11.138200 11.476000 0.497158 
1746 1 5.475700 1.552650 5.607490 
495 2 9.918430 7.428980 11.299500 
212 2 0.815567 9.812710 2.395980 
1752 2 0.298013 5.747210 8.261000 
1278 1 4.661890 5.793960 5.868440 
1548 2 9.517100 13.160300 4.169450 
411 2 8.267150 -0.081588 12.260500 
1859 2 9.411890 2.648170 4.832780 
