id type x y z 
211 2 8.739440 1.315240 7.270890 
684 2 1.424800 12.824600 2.193120 
727 2 7.422910 10.477400 10.355000 
863 2 6.035350 12.668100 7.808700 
792 2 11.059400 8.190970 3.540230 
671 2 1.500820 11.628700 9.872680 
204 2 4.372420 1.053780 3.357380 
30 1 1.834410 8.461800 10.134600 
1234 1 3.348190 8.836570 8.685160 
448 2 3.630470 10.081300 3.701630 
541 1 12.271700 9.128850 7.373500 
1284 2 6.493540 8.237410 3.773320 
31 2 1.136430 8.462650 10.136300 
420 2 9.405180 1.013520 1.977190 
182 1 4.629150 6.384000 2.696770 
1101 1 7.750400 9.136740 1.095440 
599 2 9.374700 1.389080 1.875630 
590 1 1.986440 11.271200 6.152620 
725 1 8.156580 10.331400 10.480600 
864 2 6.070770 12.494500 8.039280 
639 2 4.104190 10.147500 11.255000 
728 2 7.607510 10.272100 10.491400 
812 2 6.422520 8.436860 7.210230 
200 2 1.707530 4.073580 10.766500 
670 1 1.458690 12.129800 9.893780 
391 2 8.716100 0.968778 7.626500 
1326 1 11.954400 2.414380 9.464740 
1309 1 10.100300 9.080410 13.540500 
187 2 5.460200 4.652760 7.166830 
685 1 11.754400 11.264700 10.342800 
872 2 12.882600 1.107740 0.816834 
810 1 7.139770 8.428660 7.095310 
1102 1 8.629150 9.967970 0.373845 
230 1 3.008160 5.848890 2.527920 
231 2 3.869500 6.077230 2.808800 
232 2 3.822740 6.120730 2.685360 
498 1 5.552940 13.147700 2.585800 
1327 2 12.492200 2.676660 9.304980 
1467 2 12.502200 4.857210 6.330180 
663 2 9.108270 4.866630 0.490610 
520 2 5.577530 12.629100 12.034500 
1679 2 8.842590 1.777500 12.017000 
611 2 11.270700 8.127590 3.708190 
647 2 11.639600 12.146300 4.634250 
381 1 4.600770 2.130470 3.394930 
485 1 11.451200 3.845340 12.043200 
664 2 8.864500 5.012580 0.799538 
383 2 4.569450 1.181090 3.091500 
741 1 2.020960 7.922120 4.552210 
648 2 12.022900 11.994900 4.381240 
517 1 5.164130 12.580600 12.470400 
324 2 10.026300 11.174500 7.106540 
744 2 2.275040 7.252130 5.457310 
1328 2 12.566800 2.562580 9.492560 
706 1 -0.036376 8.960300 7.684310 
19 2 1.758000 4.421890 10.137300 
644 2 2.715830 8.469000 13.008000 
1104 2 7.819400 9.589280 1.106200 
7 2 5.917420 4.592280 7.321240 
860 2 8.991070 4.685660 9.492220 
652 2 11.904700 4.337260 2.497250 
1858 1 8.717250 4.307870 5.310860 
392 2 8.992520 1.148190 7.358170 
681 1 0.858306 12.514700 2.342960 
600 2 9.535330 1.402020 1.706140 
1468 2 12.774600 4.954470 6.512950 
1680 2 8.597300 2.005380 11.941800 
753 1 4.256610 11.912400 1.178770 
1118 1 5.104380 2.171500 9.329810 
916 2 7.341010 11.213400 4.719500 
1022 1 -0.055952 9.428500 3.441240 
418 1 10.317300 0.563086 1.457390 
256 2 6.074720 6.200440 10.441600 
530 1 1.397260 4.853660 11.964100 
687 2 11.240100 10.553100 10.001600 
32 2 1.239360 8.559070 10.131300 
650 1 11.717400 4.891500 2.914960 
446 1 3.503580 10.819300 3.721030 
2000 2 1.868970 3.876410 11.014900 
210 1 8.974740 0.804670 8.432720 
109 1 9.405840 4.727210 4.036960 
255 2 6.180340 6.564940 10.527700 
253 1 5.540300 6.241190 10.901200 
1264 2 1.863410 3.173260 5.007680 
61 1 5.674170 3.761320 6.632090 
914 1 6.908420 10.952000 4.633140 
1834 1 0.596979 4.961480 9.380110 
1678 1 7.902020 5.031350 3.994120 
1841 1 2.124080 9.141400 0.161216 
643 2 2.458460 8.379980 13.158900 
915 2 7.341240 11.264700 4.456310 
937 1 9.437960 11.723600 1.874330 
859 2 9.073470 4.627170 9.431260 
