id type x y z 
44 2 0.929465 11.839900 2.469030 
1801 1 3.352690 5.670560 2.163120 
1831 2 5.342880 8.091250 3.924540 
1803 2 2.606180 4.610380 1.690980 
414 1 11.041600 0.435167 10.847100 
111 2 1.158970 7.827020 10.856900 
668 2 1.380960 4.541550 9.993400 
444 2 5.475940 11.775900 8.275780 
519 2 8.389530 4.910220 12.239100 
861 1 8.458500 6.599890 9.049200 
313 1 7.317440 11.372000 11.220100 
698 1 8.847480 10.787500 8.975330 
569 1 13.179700 3.440450 8.020860 
729 1 9.039300 12.871600 9.740310 
182 1 7.215060 4.925750 6.561620 
314 1 6.091690 11.496300 11.773100 
62 1 1.592620 9.134480 4.729400 
1830 1 5.043030 8.534390 4.155910 
266 1 6.403070 12.126400 4.467730 
1044 2 12.365000 7.364690 7.851630 
604 2 9.798000 0.953692 1.041590 
725 1 4.702120 11.913500 1.206670 
700 2 8.516010 10.406000 9.181390 
474 1 4.578670 1.067090 12.941100 
381 1 9.311370 0.861289 5.944790 
727 2 4.766620 12.431200 0.708173 
265 1 5.936920 11.636700 5.782890 
416 2 11.119000 1.240040 11.675800 
518 1 8.454380 5.582460 11.842700 
1283 2 12.785400 11.400500 2.149070 
822 1 11.300400 5.002340 1.780370 
47 2 2.693430 11.195600 11.346700 
229 1 4.792320 5.252360 9.661950 
230 1 6.494740 5.480040 7.608300 
231 2 6.965440 5.392430 7.185250 
232 2 6.976860 5.187180 6.897810 
110 1 1.655670 7.341510 10.723800 
661 1 10.823900 4.713770 6.279580 
201 1 10.407800 2.262390 5.839830 
244 2 10.577600 8.650550 1.193720 
728 2 4.867920 12.631400 0.527447 
1842 1 1.875670 11.122000 2.584080 
831 2 12.876500 1.948530 4.141890 
389 1 7.360930 2.854640 9.529060 
243 2 10.693800 8.532420 1.104070 
403 2 7.495780 4.749530 3.077850 
1864 2 1.699120 8.430100 4.498810 
323 2 9.895880 12.059700 0.251268 
789 1 9.430630 7.864940 4.633830 
782 1 10.086000 1.232660 2.007300 
1998 1 5.782020 1.611830 5.843930 
382 1 9.771960 1.473490 7.147970 
269 1 6.126620 9.037590 7.912390 
270 1 5.923960 8.516060 6.605300 
271 2 5.961710 8.786830 7.154730 
272 2 6.050460 8.548860 7.126570 
442 1 5.126760 12.588100 9.102510 
590 1 7.058270 10.291400 1.015120 
581 1 8.861220 4.533830 3.092600 
584 2 7.498640 4.628850 3.189910 
857 1 11.340400 6.941980 11.333100 
1844 2 1.280590 11.880800 2.610240 
517 1 8.446460 4.403500 12.543200 
473 1 5.786030 1.770240 4.182920 
1450 1 3.778390 5.237570 6.649690 
184 2 2.757320 4.128280 0.971839 
203 2 9.555710 1.672250 6.275640 
1609 1 2.219570 3.015220 1.555310 
199 2 3.032180 1.901190 12.973600 
1042 1 11.961700 7.173700 7.327190 
19 2 2.979400 1.901810 12.786900 
699 2 8.280570 10.277100 9.081970 
552 2 1.991810 11.262900 7.742170 
666 1 0.940545 5.198310 9.914060 
242 1 10.707400 8.998620 1.554000 
315 2 6.620760 11.366800 11.619200 
1041 1 12.797600 7.490730 8.378450 
312 2 12.205700 13.048600 12.512000 
596 2 11.011200 1.068910 11.675000 
208 2 4.932380 5.062430 10.207400 
413 1 11.675900 2.026900 11.279400 
917 1 11.905200 10.791300 9.479220 
603 2 9.836780 1.219110 0.932491 
1452 2 3.814710 4.632640 6.251560 
1043 2 12.532300 7.610450 8.062240 
667 2 1.258690 4.735250 9.910700 
1983 2 2.298830 4.578260 1.239780 
790 1 9.130680 9.560430 5.102280 
390 1 5.957970 1.653600 9.110030 
1832 2 5.459570 8.170700 3.749860 
708 2 3.993650 9.101910 0.777832 
1282 1 12.240600 11.057100 1.795050 
268 2 6.046070 11.940200 5.064320 
1958 1 2.935210 0.228341 12.597300 
732 2 9.089390 13.536800 10.217800 
487 2 12.828000 10.978200 5.707980 
824 2 11.426400 5.311020 2.332980 
402 1 7.311840 4.982630 1.992330 
919 2 11.586100 10.236100 9.322420 
571 2 13.135300 2.636870 8.226610 
601 1 9.142770 0.469525 0.621423 
446 1 7.104400 7.419850 0.503277 
210 1 7.205000 1.437580 10.584500 
1094 1 10.677700 13.093500 7.009860 
673 1 11.112600 4.886840 9.109140 
792 2 9.124300 8.400910 5.046880 
602 1 11.009700 0.824055 0.510926 
541 1 6.312190 0.252665 1.922770 
1845 1 1.999030 6.184580 1.037880 
64 2 2.062190 8.591750 4.438570 
859 2 11.870500 7.342520 11.160300 
572 2 13.185500 2.910670 7.923950 
241 1 10.537800 8.217900 0.464959 
830 1 12.532600 2.012780 4.497400 
392 2 6.868570 1.594340 9.587680 
253 1 5.854530 8.743840 10.896500 
200 2 3.065680 1.756190 13.154500 
206 1 5.273110 4.373400 10.864900 
185 1 0.830777 5.563810 6.327300 
697 1 8.107600 9.824350 9.269090 
212 2 7.133000 2.117110 9.449610 
112 2 1.237690 7.579250 11.005200 
365 1 2.049760 1.856770 4.979980 
223 2 2.952170 0.843404 8.209220 
583 2 7.785250 4.830710 3.207280 
594 1 11.558500 1.006510 12.408600 
781 1 9.737460 1.986550 0.508374 
611 2 9.415920 8.282060 5.361600 
443 2 5.220640 12.354900 8.734540 
1862 1 2.189480 7.819670 5.059100 
862 1 8.530880 7.257430 10.185800 
52 2 2.622830 7.411480 7.794670 
3 2 2.531500 4.513600 1.118570 
476 2 5.784910 1.665520 4.978930 
222 1 2.355810 0.588299 4.981860 
550 1 1.514050 11.522700 7.415260 
829 1 13.252600 1.919820 3.368430 
609 1 8.544940 7.990500 6.076810 
674 1 10.010300 4.122240 9.349590 
63 2 3.199470 10.749400 4.199910 
570 1 12.823500 2.096210 8.087240 
1829 1 5.867530 7.673920 3.546540 
46 1 2.410280 11.551100 11.521500 
589 1 7.599620 10.615800 2.461850 
920 2 11.637000 10.306900 9.451250 
255 2 5.128730 8.862520 10.510700 
204 2 9.716830 1.680650 6.187860 
706 1 3.527220 9.339350 0.606225 
858 1 12.315000 7.652060 10.868600 
791 2 9.457090 8.615600 5.345140 
675 2 10.531500 4.489630 9.100720 
21 1 1.777210 8.105660 3.541810 
551 2 1.964690 11.369500 7.630470 
863 2 8.514270 7.009570 9.674030 
783 2 9.978150 1.396870 0.838912 
784 2 9.965890 1.112860 0.897290 
726 1 4.867390 13.037100 0.274308 
663 2 11.612200 4.955790 5.807860 
918 1 11.314800 9.657750 9.364660 
542 1 4.748600 0.416577 1.824860 
202 1 8.600820 2.442840 6.081170 
665 1 1.699750 4.120430 9.982920 
1451 2 3.869510 4.446820 6.512140 
207 2 4.994410 5.008970 10.012400 
209 1 7.550170 1.220090 8.657210 
634 1 7.199100 8.568510 12.917600 
384 2 9.493470 1.476690 6.048790 
18 1 3.109330 1.757370 11.427200 
662 1 12.026900 5.122340 5.664660 
368 2 2.316530 1.074130 5.015730 
1136 2 11.012000 13.328900 3.724970 
367 2 2.047220 1.490960 4.946000 
582 1 7.617180 5.601840 3.724160 
707 2 4.086990 9.162110 0.766725 
415 2 11.124600 1.126910 11.779000 
267 2 6.165110 11.846500 4.980690 
311 2 12.407200 13.345800 12.427000 
1095 2 9.591020 12.673300 6.956310 
1133 1 11.267800 12.580300 4.129000 
51 2 2.761860 7.723300 7.745700 
1096 2 9.826990 12.751700 6.941040 
1802 1 1.908040 4.443330 2.675630 
391 2 6.886600 1.943070 9.480410 
316 2 6.720470 11.278600 11.619300 
183 2 2.264170 4.961710 1.487080 
49 1 2.208160 7.294660 8.021060 
321 1 9.593910 11.861700 0.758780 
45 1 3.303730 10.600800 11.248400 
2 1 4.472410 4.063730 1.605640 
48 2 2.890210 11.034600 11.357000 
591 2 7.478080 10.566900 1.937450 
224 2 3.010710 0.960600 8.189630 
664 2 11.335600 4.986800 5.860630 
187 2 -0.127927 4.517280 6.187650 
1820 2 3.136570 1.777290 12.656000 
256 2 5.052190 9.055100 10.250000 
4 2 2.494350 4.433360 1.366990 
205 1 3.400140 0.799000 8.611410 
404 2 7.923310 4.844710 3.169600 
612 2 9.370570 8.331550 5.294290 
441 1 5.674230 11.586200 8.167350 
254 1 4.765870 9.181150 10.071200 
1073 1 6.962840 2.570280 -0.269657 
1804 2 2.618000 4.756560 1.457250 
50 1 3.230890 7.940570 7.541720 
221 1 2.413920 1.067080 7.760860 
211 2 6.855080 1.523110 9.456510 
544 2 5.260980 0.371060 1.682000 
1093 1 9.290400 12.714900 6.701580 
1999 2 3.357490 1.591850 13.272300 
43 2 1.139490 12.050500 2.486020 
864 2 8.623280 6.991220 9.606720 
1449 1 3.896260 3.876380 5.959850 
592 2 7.223430 10.522700 1.594880 
520 2 8.451310 4.906480 12.131000 
860 2 11.755700 7.401670 11.219400 
610 1 10.160500 8.544550 5.892340 
595 2 10.885400 1.037720 11.449200 
401 1 7.058570 4.087180 3.471410 
475 2 5.997950 1.545560 5.211310 
549 1 2.472370 11.060500 7.928860 
1861 1 3.396970 10.534200 4.470410 
485 1 11.971700 10.700400 6.073040 
635 2 6.709660 8.082960 12.937300 
676 2 10.427600 4.467700 9.198130 
181 1 1.162040 4.362300 0.546830 
1984 2 2.728640 4.454620 1.184170 
1863 2 1.798790 8.230250 4.541920 
41 1 0.936514 12.146400 1.766620 
593 1 10.195800 1.477180 11.824700 
821 1 11.248600 6.117870 2.730090 
823 2 11.290200 5.459320 2.294270 
705 1 4.697840 8.983160 1.299550 
383 2 9.548480 1.419750 6.239530 
114 1 0.146790 11.930600 9.611490 
832 2 12.863300 1.859950 4.117620 
543 2 5.826710 0.450942 1.864680 
1819 2 2.966700 1.601260 12.844600 
488 2 12.844300 10.829200 5.819300 
324 2 9.822090 12.086900 0.153438 
688 2 10.187900 10.407800 13.383700 
687 2 10.205400 10.275900 13.457700 
901 1 13.122800 7.897330 3.517320 
1284 2 13.100800 11.270100 2.041200 
636 2 6.539070 7.930100 12.789900 
5 1 0.500763 3.562770 6.816670 
238 1 2.162980 2.931200 13.028900 
633 1 6.266530 7.622270 13.367800 
109 1 0.844466 8.218990 11.142000 
20 2 2.825590 1.437160 12.685000 
57 1 3.105650 6.268270 13.058100 
22 1 0.981070 12.124000 3.443910 
366 1 3.068850 4.428810 0.113554 
310 1 12.095600 12.709600 12.782000 
1833 1 1.470510 1.375280 12.927600 
1426 1 4.127100 3.127900 13.093100 
447 2 6.908820 7.370820 0.162054 
278 1 1.598690 9.135640 21.425200 
565 1 0.896537 1.203840 21.021400 
478 1 3.919770 11.256800 14.609900 
1851 2 3.662410 8.008760 24.402300 
643 2 11.999000 12.879800 16.119600 
445 1 6.195860 7.534650 26.028500 
430 1 9.984830 3.211840 19.349500 
434 1 10.810300 6.465950 18.890900 
1241 1 9.807540 4.849140 25.736600 
1807 2 0.960440 0.872590 25.065000 
213 1 3.745440 3.938460 19.013800 
296 2 4.171900 12.419400 17.337900 
214 1 4.441200 4.461610 17.774100 
1899 2 1.386810 13.151500 15.154500 
468 2 6.408720 10.742300 24.422700 
