id type x y z 
211 2 8.501310 1.090030 8.441190 
572 2 10.911900 3.757090 7.573920 
727 2 9.329240 10.122800 10.899100 
1682 1 13.111800 12.896900 11.689200 
792 2 7.429560 10.731900 2.570140 
671 2 4.217930 10.926100 8.722940 
204 2 5.292110 0.331640 1.501060 
635 2 11.387100 1.614320 10.674800 
1234 1 2.857420 6.869580 10.934000 
448 2 6.332210 6.921350 1.434860 
541 1 8.793630 7.999640 4.127280 
643 2 4.007130 10.605600 11.814100 
1281 1 9.271630 7.132920 1.382210 
598 1 8.276200 3.145250 0.615049 
182 1 4.293420 4.596310 3.416990 
551 2 2.291170 13.116200 10.946900 
487 2 10.359100 4.787790 10.147700 
1405 1 12.618000 7.891470 4.228100 
725 1 9.139870 10.742500 10.654600 
296 2 6.447800 8.729360 11.100800 
373 1 12.645200 1.596550 7.461150 
728 2 9.459640 10.144300 10.828000 
812 2 3.687400 10.991800 4.161670 
200 2 1.231300 2.478650 11.785300 
670 1 3.638260 11.050700 8.892750 
1512 2 10.530000 13.050900 9.437410 
517 1 5.432830 9.822420 6.379810 
1958 1 0.777170 3.854830 11.592500 
187 2 2.505740 4.024350 7.062500 
642 1 3.562620 10.275100 12.413700 
1605 1 9.777490 0.130142 1.412610 
810 1 4.024450 11.091700 3.314850 
663 2 12.452300 3.925300 2.386280 
230 1 4.149210 3.392960 2.934980 
231 2 3.963380 3.966540 3.419420 
232 2 4.352030 3.872390 3.204180 
375 2 13.290100 1.122250 7.907840 
569 1 11.266800 4.089760 6.837160 
1467 2 8.517360 7.463120 8.446600 
600 2 8.300300 3.091280 1.720800 
1039 2 12.613500 10.013500 12.306100 
637 1 4.601920 5.505470 11.999200 
611 2 7.615620 11.086300 2.403380 
1407 2 12.587500 8.146550 3.888360 
381 1 4.666950 1.164270 1.030580 
706 1 2.237300 7.840060 6.240440 
1458 1 1.212190 4.563640 3.952200 
383 2 5.023570 0.467107 1.673740 
741 1 3.529060 8.068670 1.539470 
477 1 0.707178 5.903810 4.025020 
592 2 1.452130 11.219100 0.878277 
324 2 11.133700 7.360620 7.108340 
661 1 13.011600 3.806640 2.538330 
981 1 12.588100 0.475866 1.099960 
1765 1 10.990700 12.484100 3.683920 
19 2 1.182910 2.669390 12.160200 
1511 2 10.703700 13.226500 9.313330 
518 1 7.109600 9.652280 6.790880 
7 2 1.870970 3.795210 7.150980 
860 2 4.886630 7.394900 8.183310 
588 2 7.421700 0.481449 4.565170 
1858 1 6.573110 5.331600 6.231170 
392 2 8.692960 0.727794 8.248820 
636 2 10.947700 1.454240 10.892200 
634 1 11.576000 1.255380 10.654900 
1468 2 8.523910 7.758310 8.406490 
585 1 7.180490 0.306235 4.110550 
853 1 5.345840 0.695776 10.476200 
1118 1 4.121680 1.905340 8.484850 
1834 1 0.108396 2.047850 11.143900 
57 1 7.254740 2.850590 11.277600 
855 2 5.402330 0.097826 10.812500 
256 2 6.430020 4.607780 9.185750 
420 2 8.490020 3.106600 1.984140 
52 2 1.151360 9.831510 9.318320 
740 2 10.011100 10.166400 7.176310 
864 2 4.972970 7.988380 4.670000 
446 1 5.876350 7.469320 1.927090 
2000 2 1.201780 2.352640 12.018700 
294 1 5.972770 8.440410 11.420300 
109 1 7.773870 4.565440 5.407210 
255 2 6.885460 4.685720 9.406290 
253 1 6.940850 4.650720 9.751190 
1901 1 0.289888 12.868600 7.532220 
61 1 2.234860 3.530960 7.918900 
520 2 6.451750 9.995780 6.632850 
1034 1 11.248400 2.377710 4.599300 
1678 1 6.142620 3.824370 5.244520 
1037 1 12.465800 10.727100 11.815700 
871 2 10.227700 5.373530 4.189180 
1766 1 11.289000 11.267700 4.410800 
93 1 2.046770 9.099750 6.353490 
859 2 4.788910 7.418920 7.892940 
20 2 1.790960 2.768650 12.047200 
789 1 6.803450 10.313600 1.651900 
599 2 8.285780 3.223160 1.949190 
640 2 5.389840 5.607850 12.180700 
639 2 5.125950 5.645800 12.350700 
1694 1 8.787030 7.705320 12.216700 
49 1 1.380500 9.915010 9.869550 
742 1 2.506430 8.088050 2.599200 
870 1 10.575000 6.167110 3.890670 
168 2 1.172440 0.994233 4.019130 
647 2 8.139410 12.756000 6.684380 
586 1 7.687500 0.965973 5.153700 
726 1 9.576690 9.583130 11.131700 
1802 1 2.776450 4.271810 0.695396 
738 1 9.952520 10.036800 7.677940 
648 2 8.317910 12.974800 6.828760 
203 2 4.886690 0.498876 1.279260 
863 2 5.330280 8.057220 4.755240 
165 1 1.970400 0.755259 4.377390 
384 2 4.844770 0.331444 1.348900 
60 2 7.018060 4.636410 5.629880 
1402 1 11.290000 5.694420 0.328141 
591 2 1.259680 11.153000 0.824312 
59 2 6.987360 4.810320 5.666190 
254 1 6.292860 4.760870 8.407590 
1693 1 8.889090 6.517420 12.808200 
597 1 9.094840 2.613040 2.008370 
641 1 4.442170 10.790600 11.510100 
548 2 7.039450 12.777900 10.027200 
323 2 11.478400 7.482950 7.151540 
543 2 8.985810 8.249230 4.416420 
638 1 5.867370 5.808210 12.422800 
544 2 8.963580 8.425240 4.852430 
1408 2 12.387800 8.219320 3.837240 
644 2 4.040880 10.468200 12.024500 
104 2 0.530912 12.863800 6.542430 
612 2 7.074130 10.681200 2.354090 
418 1 8.512370 4.267130 1.975040 
96 2 2.140510 8.824420 6.335250 
389 1 9.113940 1.605270 7.608490 
1903 2 0.640111 12.923500 6.609330 
445 1 6.219280 6.263140 1.027210 
1119 2 4.113590 1.024940 8.353600 
737 1 9.977990 10.799200 6.501060 
809 1 3.163070 10.920800 4.662080 
943 2 11.644800 10.123100 0.751409 
547 2 6.998500 12.777700 9.963600 
942 1 11.942800 9.516790 0.503452 
1120 2 4.594640 1.237700 8.449850 
744 2 3.242260 8.137810 1.897620 
51 2 1.112380 9.835120 9.394210 
1282 1 9.634850 8.257410 0.884025 
474 1 2.272620 2.838150 10.586000 
1040 2 12.778200 10.114600 12.659400 
321 1 11.565300 7.818280 6.851490 
94 1 2.216760 7.861020 10.905500 
1968 2 0.734984 1.219870 4.126750 
1466 1 8.100430 7.819280 7.943990 
1117 1 4.473420 0.665285 8.355130 
1035 2 10.925400 1.577100 4.663150 
210 1 8.207470 0.310737 8.053340 
447 2 6.123260 6.892440 1.615010 
1820 2 1.234830 2.667940 12.142400 
401 1 13.091000 10.440400 8.608750 
944 2 11.576600 10.199300 0.892006 
1845 1 9.079100 8.386750 5.230640 
919 2 12.083300 7.475910 10.665000 
417 1 7.562010 2.782160 2.145720 
8 2 2.471090 4.139170 6.774440 
188 2 2.298990 3.801840 7.093880 
590 1 0.808469 11.008300 0.764635 
186 1 0.638017 4.388280 0.862371 
609 1 7.658630 9.747580 3.627850 
