id type x y z 
5 1 0.976567 1.794410 5.370160 
1858 1 1.639520 6.670360 12.282000 
1831 2 2.483090 6.041260 6.212630 
1887 2 3.356440 12.189500 4.340510 
517 1 6.688570 9.643340 10.482600 
1885 1 3.721070 11.777000 4.222820 
788 2 11.806700 2.329160 2.522450 
864 2 12.920300 8.407050 2.596300 
1822 1 1.219650 6.188420 1.805140 
1859 2 1.264830 6.068300 11.449500 
21 1 3.060290 6.431120 1.700020 
642 1 10.803600 5.888080 3.330030 
1823 2 2.214850 5.818870 1.924950 
839 2 10.772900 3.228850 8.796670 
1999 2 0.718456 1.375700 12.720300 
613 1 8.282460 1.771560 12.810100 
590 1 8.328660 3.200180 5.665200 
1830 1 1.664710 5.713860 6.371840 
263 2 1.689910 9.598550 2.460140 
859 2 10.953100 5.699390 11.084900 
240 2 4.920280 2.198030 10.920300 
896 2 8.753270 13.194000 8.450840 
1821 1 2.523380 5.627410 3.050880 
463 2 4.743100 11.482400 1.064540 
206 1 5.788690 5.942800 4.161630 
208 2 5.567030 5.471980 4.747970 
1824 2 2.212670 5.627580 2.060650 
660 2 12.334900 2.423320 12.920500 
214 1 4.830160 5.183110 12.574000 
216 2 4.591790 4.509910 12.926900 
221 1 4.635650 3.137780 2.704910 
790 1 9.315470 0.153681 7.128800 
229 1 4.372570 4.894030 8.865510 
230 1 4.666200 5.950920 9.709540 
231 2 4.519740 5.530970 9.406740 
232 2 4.447030 5.404820 9.272650 
19 2 0.626557 1.224920 12.801400 
186 1 1.012040 3.280380 4.305880 
1115 2 12.787300 10.379600 12.796400 
8 2 1.224400 2.138610 4.718350 
245 1 4.820870 8.654330 3.223060 
246 1 5.636520 8.925640 4.373280 
247 2 5.133270 8.758300 3.561590 
248 2 5.284460 8.745250 3.936380 
253 1 3.051290 8.468610 9.299150 
254 1 3.654200 9.546700 9.528360 
255 2 3.307470 9.012350 9.434460 
256 2 3.457620 9.009370 9.389100 
185 1 1.304690 1.516710 3.675120 
789 1 8.602070 0.757398 8.595970 
261 1 1.494830 9.626780 1.733780 
880 2 10.033600 8.283120 13.058400 
269 1 2.328520 8.685340 6.054750 
270 1 2.506950 10.101400 6.100440 
271 2 2.441560 9.477330 6.044280 
272 2 2.265430 9.291400 6.066980 
275 2 0.380961 10.368100 10.558400 
894 1 9.322060 12.995500 8.584470 
837 1 10.969700 3.480630 9.467710 
276 2 0.444435 10.442800 10.433700 
1116 2 12.747600 10.351500 12.730000 
1 1 1.278050 1.958580 0.320514 
920 2 12.142900 13.229500 9.369780 
1841 1 2.161740 4.862940 1.561000 
289 1 4.437530 12.096700 6.695140 
290 1 5.138820 11.349500 7.642890 
291 2 4.815670 11.729000 7.255300 
292 2 4.757880 11.629500 7.252520 
918 1 12.117400 12.644400 8.860130 
6 1 2.454290 2.402500 4.741710 
222 1 4.576270 2.109240 1.895720 
1815 2 1.426840 2.825450 8.523070 
1814 1 1.300770 2.922560 9.188460 
699 2 8.907050 7.984570 9.481680 
1801 1 0.251518 0.545119 0.661743 
795 2 8.717240 1.049170 12.417400 
616 2 8.539760 1.004850 12.335800 
787 2 11.679900 2.099290 2.489090 
421 1 8.259500 2.957520 2.441240 
1892 2 1.139930 12.431400 7.564570 
314 1 3.961270 12.390200 10.198100 
904 2 10.448500 11.999700 2.499150 
832 2 12.498300 4.062450 5.764610 
765 1 12.172700 0.097017 7.194660 
