id type x y z 
8 2 0.644370 2.582300 4.960820 
643 2 11.537600 4.545380 6.666350 
1831 2 1.722360 9.060580 5.523200 
1887 2 4.437940 11.354800 5.580170 
375 2 5.154030 2.600310 10.832400 
785 1 11.224000 0.818247 3.792560 
788 2 11.668200 0.990342 4.317450 
265 1 5.111170 11.036700 2.092480 
7 2 0.742618 2.511920 5.112820 
316 2 2.981230 12.954000 11.076800 
237 1 9.597590 0.766298 11.650300 
374 1 5.265270 2.990330 11.220300 
256 2 3.386150 9.053610 11.935500 
1885 1 4.264840 11.547100 6.132190 
441 1 6.381020 5.758500 2.871200 
1315 2 12.138100 13.142600 11.593700 
590 1 9.365090 3.136210 4.276180 
1830 1 1.346480 8.584660 5.533670 
263 2 9.083120 9.584200 2.244870 
859 2 11.047000 4.323150 12.313800 
255 2 3.420090 9.113060 11.803000 
609 1 11.016900 1.585710 9.137270 
610 1 10.456600 1.204030 7.639860 
840 2 12.963300 3.307040 10.026900 
206 1 3.797710 3.612370 3.341610 
208 2 3.816360 3.968420 2.820030 
313 1 2.938580 13.236600 10.634500 
1077 1 7.954190 8.083580 12.588700 
786 1 11.972800 1.271810 4.899220 
21 1 0.307303 5.284620 2.498140 
1336 2 13.310300 11.881200 8.419480 
1064 2 10.635100 9.050850 6.728520 
229 1 2.780890 5.128740 6.764380 
230 1 2.859680 5.532940 5.323530 
231 2 2.774930 5.378260 6.105400 
232 2 2.806020 5.408650 6.066370 
614 1 8.993880 0.876453 13.328300 
661 1 8.727950 6.401360 4.237840 
60 2 0.926572 6.698010 12.954300 
517 1 4.471810 5.939880 12.676800 
1029 1 13.122100 3.851690 2.966190 
888 2 9.155300 10.520300 9.534360 
248 2 7.127250 12.650400 3.433150 
389 1 6.252320 4.366050 6.006540 
186 1 0.172037 2.897680 5.877670 
403 2 6.815310 2.169180 0.985792 
839 2 13.151600 3.363710 10.230900 
1815 2 2.821740 0.734018 7.875540 
182 1 0.939307 0.452892 0.835660 
261 1 9.697310 9.228390 2.249050 
642 1 10.986600 4.859570 6.452490 
1821 1 1.411190 6.552900 2.782420 
269 1 4.061020 8.248990 3.362500 
270 1 4.117880 7.037840 3.522120 
271 2 4.228820 7.729870 3.361900 
272 2 4.106430 7.666850 3.480270 
422 1 11.055200 6.171100 1.342220 
1890 1 0.412855 13.245400 9.285480 
1270 1 11.365900 8.205610 12.777900 
584 2 6.756090 2.111520 0.859939 
475 2 2.811940 4.450110 9.324040 
790 1 9.487320 2.336600 8.575170 
783 2 11.463900 1.223460 0.408972 
644 2 11.555600 4.694730 6.550990 
504 2 1.972970 13.148500 2.147160 
290 1 2.623920 10.724800 9.342480 
291 2 2.055960 10.402400 8.651740 
292 2 2.260320 10.524000 9.085780 
200 2 1.295680 1.264700 13.260300 
1078 1 7.447650 8.596990 11.637100 
58 1 1.087800 5.446310 13.068400 
1813 1 2.662630 1.485510 7.745920 
382 1 8.782930 0.309010 4.379760 
699 2 5.338470 6.746370 9.983270 
315 2 3.098450 12.792200 11.116400 
188 2 0.580257 2.323360 5.013560 
1041 1 12.553500 8.407570 3.658640 
787 2 11.545400 1.090320 4.311570 
717 1 5.957020 12.137000 12.420600 
1269 1 10.581900 7.665920 11.963300 
1094 1 11.081000 5.965070 9.138910 
474 1 2.081090 4.373370 9.156210 
59 2 0.925117 6.556910 13.088600 
1333 1 12.594000 11.850300 8.048020 
902 1 10.149000 12.808500 5.029770 
887 2 9.115940 10.582600 9.506010 
1062 1 10.259700 9.053100 6.549830 
376 2 5.188940 2.618160 10.933100 
390 1 7.308660 3.039940 6.630540 
1832 2 1.772130 9.036660 5.604730 
1801 1 0.725574 2.527030 0.298972 
592 2 9.776270 3.777230 3.880050 
253 1 2.886250 8.780660 12.249900 
904 2 10.343300 12.263600 5.360910 
615 2 9.690990 0.397840 12.932800 
792 2 10.177100 1.207300 8.500910 
861 1 7.507700 7.322630 8.397720 
402 1 7.156450 1.485080 1.570650 
1271 2 10.944100 7.973870 12.213800 
1043 2 12.283200 7.629190 3.877090 
520 2 4.459730 5.646130 13.174400 
476 2 2.666530 4.138130 9.523400 
210 1 5.987180 3.714190 7.477340 
841 1 13.059700 11.866900 2.916700 
1031 2 13.273100 4.337630 3.314300 
843 2 12.516200 11.314800 2.565940 
601 1 11.321400 0.277685 1.023240 
487 2 7.584600 9.539720 5.244530 
493 1 5.074600 10.885000 9.306160 
494 1 5.913060 10.146400 8.488390 
495 2 5.309130 10.382900 8.961870 
496 2 5.671050 10.502000 8.992850 
242 1 5.902030 7.752290 0.745833 
442 1 7.160910 6.142990 2.095810 
392 2 6.675310 3.906500 6.921680 
207 2 3.751360 4.210480 2.706940 
878 1 9.646580 10.842400 12.586400 
424 2 10.524500 5.874300 1.354470 
589 1 9.970060 4.215130 3.730560 
591 2 9.679650 3.644380 3.892510 
212 2 6.663830 3.855640 6.725750 
1888 2 4.202060 11.270700 5.487780 
842 1 12.150600 10.922200 2.435940 
223 2 4.971270 1.410500 4.717250 
583 2 6.861710 2.410790 0.786301 
789 1 9.582860 0.683921 8.853810 
857 1 10.961500 3.348260 12.041300 
423 2 10.145800 5.886340 1.483520 
641 1 12.254400 4.248740 6.999840 
1042 1 12.017400 7.072760 4.159210 
862 1 8.798650 7.776860 8.991840 
52 2 1.046820 7.065100 8.848730 
1820 2 0.827107 1.211110 13.175000 
401 1 7.181290 3.326120 0.860035 
222 1 5.284780 1.386440 3.954840 
903 2 9.901750 12.336200 5.286250 
24 2 0.428398 6.314710 2.723700 
880 2 9.645430 11.066900 13.393300 
373 1 4.789790 2.091320 10.339200 
1079 2 7.743750 8.298350 12.042700 
221 1 4.725720 1.353770 5.262700 
1829 1 2.214440 9.599300 5.513390 
266 1 3.807720 10.850700 1.737140 
1030 1 13.377800 4.972500 3.510950 
665 1 5.753110 7.183780 6.900020 
666 1 5.295910 8.152560 5.902470 
667 2 5.539880 7.709130 6.553280 
668 2 5.700510 7.386550 6.715290 
673 1 8.253300 4.878960 10.611900 
674 1 7.758170 3.689120 10.209800 
675 2 8.145990 4.175720 10.502900 
676 2 8.092860 4.307480 10.481800 
486 1 7.919000 9.181260 4.727170 
863 2 8.284640 7.306610 8.509130 
616 2 9.660120 0.319994 12.649700 
488 2 7.325810 9.660470 5.217850 
698 1 5.103670 6.407960 10.287600 
663 2 8.681070 6.618430 4.848770 
23 2 0.378017 6.339170 2.764470 
502 1 2.085310 12.647800 1.945060 
1823 2 0.346714 6.419950 2.740810 
243 2 6.309590 8.428640 0.304234 
604 2 11.607200 1.185110 0.475965 
57 1 0.945325 6.873050 12.287900 
209 1 7.360160 4.664480 7.455570 
1818 1 1.054200 0.624189 12.159700 
197 1 0.856092 2.464010 12.120400 
795 2 9.715090 0.541479 12.793700 
662 1 8.444810 6.651470 5.533380 
187 2 0.521123 2.709390 4.991700 
838 1 12.735800 3.971400 10.000500 
1999 2 0.893500 1.242060 13.225900 
885 1 9.047020 10.886600 8.983100 
473 1 3.403980 4.167140 9.633880 
612 2 10.275600 1.553100 8.568630 
267 2 4.351610 10.938900 1.819830 
443 2 6.803640 5.993870 2.327260 
1095 2 11.570000 6.523530 9.652490 
901 1 10.234500 11.609100 5.619120 
718 1 5.867350 10.979300 11.777400 
1032 2 13.157300 4.471350 3.191940 
205 1 3.794490 4.472610 2.312590 
391 2 6.773200 3.967740 6.789790 
633 1 8.026120 5.118470 12.952300 
485 1 7.247690 9.992540 5.611550 
49 1 1.397210 7.357030 9.355810 
1314 1 12.474400 12.828600 11.685600 
886 1 9.217040 10.186200 10.254300 
1080 2 7.800300 8.314190 12.260800 
784 2 11.202200 1.033690 0.609257 
421 1 9.951240 5.606790 1.488320 
224 2 5.135150 1.441130 4.689210 
664 2 8.698520 6.692720 4.981170 
1927 2 0.657276 12.532200 5.581570 
611 2 9.994630 1.362100 8.836440 
254 1 3.898420 9.142360 11.601200 
1814 1 3.195990 0.171082 8.152360 
782 1 11.977500 1.745530 0.896385 
404 2 6.852410 2.401850 0.797885 
570 1 6.456040 0.275447 8.234610 
97 1 0.542813 13.338100 13.025400 
264 2 9.283560 9.579550 2.245410 
603 2 11.174400 1.482630 0.466662 
720 2 5.762900 11.739800 12.243800 
50 1 0.871158 7.130440 7.977680 
1044 2 12.349100 7.664200 3.893450 
550 1 2.713090 13.262100 7.597440 
262 1 8.549390 9.914590 1.948310 
1093 1 11.837600 6.896990 9.904610 
791 2 10.153500 1.393800 8.472490 
719 2 6.057190 11.384700 12.009800 
