id type x y z 
5 1 1.234670 2.418720 5.718210 
1858 1 2.230360 5.870420 9.689290 
1890 1 0.922932 12.054200 6.922670 
1887 2 2.270260 11.368000 4.273980 
517 1 5.334930 12.318100 10.485800 
1885 1 2.114510 10.842000 4.555300 
788 2 11.336200 2.698480 3.514460 
864 2 11.298800 9.405200 1.742870 
1822 1 1.004090 5.675990 3.917510 
1859 2 1.448550 6.101830 10.315300 
57 1 0.842215 5.800860 10.658800 
642 1 9.601060 5.500670 1.566980 
1823 2 0.196923 6.000080 3.289580 
839 2 11.481800 3.546090 10.566700 
6 1 1.336590 0.764917 5.199480 
1043 2 13.166100 6.142830 3.076400 
590 1 8.210420 4.959360 5.187860 
297 1 4.891230 9.899630 12.542400 
263 2 2.486290 9.043490 1.975130 
859 2 12.515500 7.424880 10.083000 
240 2 3.558910 2.810420 11.156000 
508 2 7.858100 12.877300 4.323710 
1821 1 0.459216 5.157490 2.232000 
463 2 5.460190 10.444500 0.368701 
206 1 5.126500 2.832970 4.083050 
208 2 5.608650 3.433100 4.457240 
19 2 -0.276679 0.582240 12.689700 
507 2 8.032690 12.944700 4.467190 
214 1 5.994910 5.169060 8.570060 
216 2 5.771820 4.612130 8.627440 
221 1 3.144810 3.163210 1.123250 
1115 2 12.959900 12.113400 11.736700 
229 1 2.487990 5.927270 6.377630 
230 1 3.125150 4.772940 6.421160 
231 2 2.751130 5.423260 6.332090 
232 2 2.915600 5.167010 6.545050 
238 1 3.987890 2.371820 11.104000 
186 1 1.707750 2.034350 4.092750 
837 1 11.481700 2.882990 10.245500 
8 2 1.276500 1.806180 4.885400 
245 1 5.434900 7.301160 2.426210 
246 1 6.102840 6.134340 3.057800 
247 2 5.678490 6.930800 2.743960 
248 2 5.789480 6.484210 2.766880 
253 1 3.635170 9.176380 10.129000 
254 1 4.395050 9.240040 9.080920 
255 2 4.038660 9.256180 9.464100 
256 2 4.087580 9.179750 9.592910 
185 1 0.049939 1.778480 4.666070 
283 2 2.472050 12.420900 0.877220 
261 1 2.615730 9.399620 2.581800 
793 1 8.465330 1.198980 11.595500 
269 1 1.938260 8.332170 6.229140 
270 1 3.078770 9.079030 6.154410 
271 2 2.468050 8.753890 6.106970 
272 2 2.338260 8.541000 6.355700 
273 1 0.664447 10.250300 10.759500 
274 1 1.586490 10.646300 9.845490 
275 2 1.077870 10.528700 10.150700 
276 2 1.097090 10.492400 10.395300 
613 1 7.950810 1.967920 10.037200 
718 1 8.790620 13.104200 10.136200 
281 1 2.496580 13.004900 0.971630 
462 1 5.845720 10.232300 0.991172 
289 1 3.814750 11.804300 6.758140 
290 1 4.610400 11.564400 7.804390 
291 2 4.263840 11.601800 7.136440 
292 2 4.230070 11.791300 7.219270 
298 1 4.033010 10.836800 12.653800 
300 2 4.366510 10.438500 12.733400 
222 1 3.532330 3.957580 2.139340 
1815 2 1.353200 2.443180 8.770470 
1814 1 0.889517 3.120350 8.727500 
699 2 10.007900 10.244900 12.353800 
200 2 0.142627 0.438693 13.066800 
795 2 7.481300 1.863090 11.065500 
616 2 7.887160 1.665290 11.160200 
787 2 11.406500 2.599630 3.445200 
421 1 7.752390 2.713320 1.727900 
284 2 2.443990 12.518800 0.895401 
433 1 6.683230 5.094990 12.382800 
434 1 7.314050 5.772350 11.562100 
435 2 6.996960 5.345590 11.853600 
436 2 7.048060 5.395280 12.059600 
217 1 2.441590 2.334390 11.142600 
1889 1 0.290453 12.154100 8.094670 
1116 2 13.078400 11.936400 11.495300 
684 2 8.450450 10.700600 2.269050 
458 1 4.701410 6.820470 12.035200 
790 1 9.077930 2.800170 6.965970 
505 1 8.023900 12.333600 4.068950 
592 2 8.330960 5.602070 5.568930 
469 1 6.590130 8.625230 6.697170 
470 1 6.203140 7.537430 7.431310 
471 2 6.457380 7.971350 7.020410 
472 2 6.255750 8.104590 7.154230 
473 1 7.231940 9.009350 11.210600 
474 1 7.431950 8.251340 10.120500 
475 2 7.276550 8.440250 10.667800 
476 2 7.336680 8.691500 10.717200 
464 2 5.289860 10.367600 0.432495 
215 2 5.701490 4.455060 8.666630 
210 1 4.248340 1.576950 7.138570 
791 2 8.913720 1.806760 6.550610 
485 1 5.645190 9.210110 4.284320 
486 1 5.292360 10.362600 4.626380 
487 2 5.458620 9.715130 4.409600 
488 2 5.436100 9.778930 4.529740 
493 1 8.470290 11.118300 7.789640 
494 1 7.452530 11.951800 7.302770 
495 2 8.027240 11.455600 7.582190 
496 2 7.900600 11.616900 7.523510 
609 1 8.026780 1.517980 6.552980 
1096 2 13.382300 8.304780 6.226740 
392 2 4.843770 0.942376 7.291130 
207 2 5.442830 3.237010 4.536120 
1892 2 0.688256 12.095100 7.547140 
424 2 8.093740 2.124660 1.717810 
589 1 8.475630 6.168830 5.925190 
591 2 8.199780 5.312210 5.448380 
