id type x y z 
1241 1 5.200550 10.022000 7.178440 
684 2 6.441230 8.392740 4.499780 
727 2 6.699280 9.592610 10.906500 
863 2 5.616500 12.507100 10.270200 
792 2 11.830900 12.217400 1.396390 
649 1 11.965200 6.888190 2.937630 
1465 1 13.206200 2.086440 8.008570 
532 2 3.557150 3.909930 12.572000 
1062 1 0.549938 12.642600 1.499550 
448 2 5.090790 5.056760 5.528730 
541 1 12.096400 6.262090 5.134080 
1284 2 7.364900 2.907080 7.735160 
741 1 4.683770 9.837600 2.555230 
420 2 11.337800 3.030390 2.621770 
182 1 2.202400 8.443460 5.557570 
825 1 9.067560 12.361400 12.807700 
599 2 12.166200 2.804900 3.069420 
856 2 2.019440 7.297540 8.771180 
725 1 6.494630 10.298900 10.980100 
864 2 5.693710 12.652500 9.959640 
210 1 8.412750 1.139780 5.969370 
728 2 6.998330 9.969360 11.005700 
812 2 5.202520 6.823300 8.359970 
1158 1 2.649810 5.063780 3.240730 
254 1 1.583850 1.597450 5.937330 
1063 2 0.808166 12.808200 1.216970 
1841 1 2.754770 9.190710 -0.128106 
740 2 12.391800 12.122500 6.527800 
1466 1 12.785200 1.153230 7.488370 
519 2 3.269990 9.781410 11.176800 
591 2 1.976080 12.384300 4.385370 
810 1 5.836720 6.400690 8.295180 
1102 1 8.239270 10.844800 1.716610 
230 1 2.071090 8.139880 4.200410 
231 2 1.889960 8.351800 4.905920 
232 2 1.997000 8.303250 5.126040 
861 1 5.010410 12.595800 9.643950 
1208 2 12.358700 12.007200 10.456100 
1211 2 2.154060 2.140030 6.374790 
663 2 7.359700 2.693760 4.158100 
1118 1 1.197880 0.359647 9.073510 
986 1 9.679740 12.348800 4.495330 
611 2 11.912100 12.188000 0.881364 
205 1 2.197010 0.563634 10.043800 
988 2 9.626160 12.910400 4.562200 
737 1 11.865100 11.968000 6.713980 
664 2 7.431900 2.851180 4.249390 
1725 1 4.166180 6.564360 11.598000 
343 2 4.558580 0.174183 7.475300 
392 2 9.284690 0.351956 6.075110 
1821 1 1.750590 7.949960 1.138230 
324 2 6.402570 12.210100 4.272550 
548 2 7.986610 10.486000 7.168120 
1727 2 3.966720 7.062620 12.157600 
1209 1 2.198940 2.580250 6.571550 
755 2 5.557240 8.097830 0.487309 
539 2 4.018560 11.651800 -0.026752 
1104 2 8.024540 10.287100 1.918490 
980 2 13.186400 3.305370 11.956700 
1555 2 10.255000 9.201550 5.060960 
1120 2 1.194940 0.661674 9.687190 
1858 1 11.064000 3.193180 8.191710 
922 1 8.278170 12.296900 10.208200 
681 1 6.441140 8.516860 4.224900 
600 2 11.728400 2.700920 2.950590 
854 1 2.257790 8.037650 9.312260 
1680 2 7.758850 0.117747 9.795440 
545 1 8.045730 10.720500 7.987760 
531 2 3.692350 3.904310 12.671300 
916 2 8.005120 5.634220 5.741310 
499 2 7.245950 13.080300 0.659747 
418 1 11.982600 2.598240 1.930710 
256 2 3.898950 3.575950 9.011600 
1325 1 8.913550 7.100440 10.743500 
738 1 12.962900 12.697800 6.223970 
547 2 7.781270 10.095000 7.214050 
979 2 13.018800 3.660780 11.713300 
446 1 4.764410 5.082540 4.925890 
1556 2 9.967270 9.093530 4.984630 
424 2 10.476000 9.442420 12.969100 
109 1 11.161100 4.265380 9.066590 
255 2 3.713340 3.290030 9.010080 
253 1 4.489410 3.388690 9.729590 
1264 2 3.164750 1.720550 2.610240 
24 2 1.536530 8.699180 0.475308 
914 1 8.251410 6.270980 6.210590 
828 2 8.856890 12.269000 13.262200 
1678 1 9.798080 4.153560 8.148970 
23 2 1.495830 8.940740 0.675906 
978 1 13.115700 4.264330 11.801500 
915 2 8.233230 5.900660 5.780510 
853 1 2.021960 6.818200 8.656900 
1064 2 0.613992 12.868900 1.182820 
1679 2 7.351350 0.106140 9.875390 
754 1 5.264120 7.559180 0.866089 
1283 2 7.167670 2.938380 7.629470 
1693 1 6.661780 4.376260 10.439000 
1468 2 12.869500 1.367540 7.729590 
1694 1 5.780910 4.827310 11.431800 
1553 1 9.961210 8.470440 5.115620 
855 2 2.216110 7.452880 8.984080 
321 1 6.073820 13.027600 4.116050 
1262 1 3.523690 2.206750 3.417410 
1328 2 9.223050 7.177200 10.189300 
1845 1 11.902900 6.042200 6.646450 
726 1 7.465260 8.675220 10.603300 
1101 1 8.097970 9.458980 2.204110 
1242 1 3.719230 10.282200 7.226900 
546 1 7.552500 10.037800 6.683310 
57 1 7.226000 0.723849 9.318650 
1263 2 3.242720 1.992080 3.342590 
1160 2 2.877760 5.537000 2.276420 
1249 1 10.887500 9.242300 8.889550 
60 2 10.671700 3.768840 8.568760 
921 1 9.378570 12.348100 9.201950 
216 2 5.577440 3.325290 1.811930 
59 2 10.853900 3.841620 8.416710 
652 2 11.879000 7.305220 2.319000 
693 1 8.633710 5.348240 1.428990 
913 1 8.511320 5.046220 5.308050 
1159 2 2.765010 5.320730 2.415080 
694 1 8.319320 5.847520 2.658920 
987 2 9.705800 12.834400 4.432730 
543 2 12.006400 6.234480 6.257710 
1206 1 12.871800 11.264000 10.982700 
544 2 11.739700 5.955930 5.937320 
1281 1 6.837880 3.161790 7.221350 
1696 2 6.249310 4.538830 10.912100 
598 1 12.437200 2.975840 3.655130 
612 2 11.753400 12.380100 1.212870 
1326 1 9.660650 7.039950 9.411670 
518 1 3.670110 9.361550 10.735600 
294 1 5.350300 11.668600 13.077800 
1386 1 11.403100 12.119800 10.850900 
445 1 5.366180 5.316760 6.298340 
1223 2 1.226070 5.176650 5.139930 
682 1 6.862430 7.276370 4.632180 
809 1 4.259020 7.218740 8.246560 
744 2 4.363300 10.062100 2.868240 
1066 1 8.588800 3.442070 11.895100 
1261 1 2.926340 1.494040 2.311710 
1554 1 10.108400 9.765930 5.028630 
1834 1 -0.152088 3.878200 10.740900 
529 1 3.209080 4.184180 12.352000 
1459 2 0.738088 10.582600 7.703710 
389 1 9.912600 0.654028 5.710180 
1388 2 12.361200 11.706200 10.511900 
889 1 4.324290 3.484190 13.237800 
391 2 9.471650 0.131003 5.967760 
651 2 12.054100 7.499470 2.629610 
423 2 10.695700 9.058250 13.048400 
1726 1 3.809220 7.479850 12.260100 
497 1 7.229600 12.773400 1.327650 
422 1 10.361700 8.703580 12.868100 
447 2 4.912890 5.051320 5.219020 
1243 2 4.502540 10.109900 7.252290 
1327 2 8.849070 7.098200 10.198200 
671 2 2.685090 13.250300 8.675420 
517 1 2.932880 10.429500 11.364200 
923 2 8.906680 12.269900 9.609890 
1282 1 7.670920 2.996080 8.232870 
1250 1 11.763700 8.920960 7.877780 
590 1 1.770290 12.040600 4.724470 
1728 2 3.967930 7.170090 11.972200 
589 1 2.531710 12.751800 3.782350 
1251 2 11.295700 9.090110 8.626080 
113 1 0.906047 12.932700 12.093100 
1244 2 4.313550 10.245000 7.354800 
857 1 3.450620 3.290690 8.750540 
1212 2 1.957690 2.217170 6.529120 
862 1 6.142290 12.400100 10.441600 
790 1 12.375900 11.328500 1.426210 
1958 1 3.702570 0.588204 7.168150 
1981 1 1.001170 9.771510 0.997274 
1460 2 0.822642 10.464200 7.712110 
419 2 11.634200 2.816480 3.037570 
1891 2 12.803600 7.219320 10.291500 
1119 2 1.350260 0.551777 9.819570 
1103 2 8.506830 10.128300 1.954580 
197 1 9.508570 -0.141385 6.994830 
212 2 9.258970 0.044492 6.223300 
742 1 3.745930 10.336500 3.233780 
295 2 4.804980 11.944900 13.462100 
753 1 6.134270 8.505750 0.172687 
214 1 6.178510 3.809100 1.803650 
695 2 8.304270 5.655440 2.238840 
791 2 11.966200 12.304100 1.105760 
520 2 3.294620 9.730020 10.936500 
177 1 0.348533 9.432220 10.638700 
661 1 7.811440 2.454060 4.024910 
789 1 11.684100 12.542600 0.275586 
1859 2 10.680400 3.880400 8.460990 
1065 1 8.942290 2.705170 10.709700 
743 2 4.390180 9.927420 2.785050 
1823 2 1.688820 8.749570 0.328178 
1449 1 8.582420 0.267719 0.564499 
1824 2 1.339140 9.047800 0.423495 
1068 2 8.844180 3.026660 11.069000 
1067 2 8.727350 3.032370 11.428700 
592 2 2.343120 12.542300 4.542670 
597 1 10.940900 3.603980 2.510610 
1205 1 12.667500 12.409900 9.888320 
215 2 5.701440 3.369310 1.717390 
1207 2 12.498300 11.948300 10.447300 
1234 1 1.151080 10.979400 7.750020 
1157 1 2.876020 5.672270 2.003750 
1892 2 13.023700 7.268310 10.313800 
924 2 8.792390 12.453200 9.774140 
421 1 10.794000 9.956100 13.231500 
739 2 12.117700 12.365900 6.491790 
344 2 4.578910 0.144666 7.283130 
417 1 11.399400 2.164630 3.329680 
683 2 6.717650 8.040730 4.302970 
662 1 6.585800 2.924320 4.368030 
756 2 5.718290 8.108330 0.379877 
811 2 5.539410 6.949120 8.117510 
610 1 10.690500 12.101600 1.933190 
1695 2 6.452270 4.716040 10.923300 
1224 2 1.004780 5.110680 5.029130 
213 1 5.132240 2.748240 1.953010 
1222 1 1.006040 5.668330 4.758350 
1221 1 1.125920 4.556860 5.573790 
696 2 8.657680 5.483540 2.108160 
705 1 12.310300 7.700740 10.038500 
1252 2 11.371800 8.912440 8.444800 
650 1 11.922600 8.161060 2.087680 
669 1 2.475060 12.755700 8.519790 
211 2 9.186850 0.538399 6.232790 
1451 2 8.485930 0.771119 0.047514 
323 2 6.690320 12.168700 4.131170 
322 1 6.775740 11.592600 4.396090 
1467 2 13.130300 1.519990 7.744790 
1 1 0.725948 1.122150 10.142400 
538 1 4.785100 11.486600 0.135284 
540 2 3.860320 11.903200 0.064958 
509 1 5.112970 0.617136 0.268832 
537 1 3.375030 11.898900 0.328530 
87 2 0.801801 6.688930 13.196700 
399 2 4.434150 0.408522 14.355000 
1761 1 2.761980 9.537980 18.373800 
1290 1 12.845900 6.319430 23.739500 
657 1 13.148000 1.013100 16.943000 
228 2 9.601940 8.143000 25.402700 
1801 1 1.607980 1.598570 25.099100 
1870 1 6.168950 9.314430 24.700800 
731 2 8.876140 11.665700 17.613100 
1117 1 0.892541 3.710390 20.152700 
316 2 12.662400 1.956900 26.215500 
1513 1 4.459040 6.754220 15.082900 
1997 1 11.401100 11.285300 19.009700 
1238 1 9.180450 13.195800 22.037000 
86 1 0.462262 5.850850 13.397000 
55 2 8.236820 1.105210 17.511600 
1871 2 6.346750 9.987270 24.911300 
1230 1 5.696300 10.191500 15.430800 
1985 1 1.742440 2.925130 23.484300 
289 1 3.056850 3.610330 16.990000 
53 1 8.314060 0.254329 16.915400 
1044 2 3.044320 11.349200 21.078200 
297 1 12.238800 11.216500 15.615500 
919 2 10.261500 5.674310 13.881900 
1470 1 0.694731 0.973185 20.282000 
1293 1 12.888800 10.587400 25.863600 
411 2 7.481380 2.885480 20.835500 
1751 2 11.509500 3.734740 16.638100 
184 2 1.192810 3.928380 24.539200 
1174 1 4.303720 8.359620 23.380300 
956 2 12.128900 5.160540 25.556700 
1403 2 6.158740 5.387510 25.808700 
1013 1 10.164800 0.570877 23.141900 
1239 2 8.166000 12.691400 21.811700 
225 1 9.030530 7.719290 25.939600 
4 2 0.834700 3.195100 24.611300 
277 1 5.169680 7.130710 18.396500 
226 1 9.798950 8.295550 24.896400 
688 2 9.178310 8.472290 16.493800 
410 1 8.252860 2.885480 20.715800 
871 2 9.089800 4.010310 25.764300 
1295 2 12.969900 9.417460 25.620300 
491 2 4.831930 3.838590 15.279000 
1793 1 0.772468 1.425020 14.477000 
1798 1 0.429308 7.424330 20.651700 
892 2 0.634718 4.479780 19.824400 
1156 2 9.055870 9.282720 19.982300 
942 1 9.510150 4.956800 22.987300 
1173 1 4.154740 7.826510 24.440700 
1310 1 7.730910 5.317980 16.721600 
1911 2 4.730580 0.684173 23.003400 
1752 2 11.612000 3.874100 16.977300 
449 1 1.607190 1.568340 20.546900 
432 2 2.652170 3.282200 17.146000 
1607 2 6.276930 2.638620 24.172200 
717 1 13.263800 6.393100 14.684800 
1910 1 4.767050 1.466190 22.944800 
240 2 11.779100 11.346400 18.871200 
1043 2 3.406230 11.515500 21.127600 
1810 1 5.220480 4.169610 19.887500 
668 2 1.575960 6.467510 17.678700 
1273 1 5.956730 8.932760 21.380700 
944 2 10.275900 4.801700 22.774600 
747 2 11.171100 2.775960 20.066900 
315 2 12.636800 1.619190 26.052800 
660 2 12.853100 0.627571 17.604400 
