id type x y z 
1885 1 3.875680 12.943500 4.751880 
314 1 3.494660 12.800900 10.432000 
1831 2 2.528100 5.608920 6.243920 
1887 2 3.534140 12.762400 4.385490 
517 1 5.566280 9.686570 11.302200 
188 2 0.421445 2.149010 4.483110 
788 2 11.602800 1.571190 4.729090 
1114 1 12.812200 8.786200 11.796800 
1822 1 2.219920 7.323690 2.202760 
316 2 2.964300 12.445000 10.782600 
21 1 4.039460 6.995420 2.344070 
613 1 9.004190 1.066770 12.789000 
1823 2 2.774450 6.533500 2.604110 
839 2 11.118200 2.396220 8.742770 
49 1 0.237427 8.238250 7.234960 
681 1 9.831050 9.139770 2.679630 
590 1 9.056760 3.983770 4.610090 
1830 1 2.116980 5.469650 6.484380 
263 2 2.426420 10.510700 1.351220 
859 2 9.960340 4.414320 10.985400 
240 2 3.312610 2.412620 10.805000 
434 1 6.176730 3.764960 11.410700 
1821 1 2.526510 6.433460 3.444470 
1981 1 1.532740 1.327520 0.730302 
206 1 6.237630 6.994730 6.155270 
208 2 6.032730 6.422850 6.244700 
1824 2 3.022460 6.702160 2.441160 
872 2 12.385400 7.047230 0.823211 
433 1 7.289560 3.720470 12.165100 
870 1 12.654000 6.464540 0.327647 
221 1 4.707640 3.351640 1.857730 
894 1 6.783300 13.264200 10.838700 
229 1 4.871210 4.806220 8.812400 
230 1 3.801800 5.412500 9.570720 
231 2 4.180260 5.108610 9.382980 
232 2 4.408550 5.039270 9.154250 
435 2 6.551820 3.636420 11.721400 
661 1 10.476600 6.027620 3.195200 
1859 2 0.973268 5.932370 10.927100 
187 2 0.313668 2.151090 4.690830 
245 1 6.201650 10.815200 2.551120 
246 1 5.971310 9.801050 3.349550 
247 2 6.101780 10.229000 3.017070 
248 2 6.153970 10.278300 2.999760 
253 1 4.314860 7.875330 8.776250 
254 1 3.377320 8.818480 9.273010 
255 2 4.002460 8.375130 9.003110 
256 2 3.754210 8.490550 9.116220 
1886 1 2.927690 12.432600 3.979470 
261 1 2.014990 10.416100 2.019300 
861 1 12.594500 8.514760 4.636750 
217 1 2.707010 2.713570 9.964670 
269 1 4.230140 9.710930 6.182780 
270 1 3.827650 8.559700 5.326610 
271 2 4.062350 8.890040 5.675000 
272 2 3.892750 9.023720 5.764690 
462 1 8.039360 13.302300 1.649150 
660 2 12.543600 3.174200 12.408000 
837 1 10.890900 2.954070 8.442800 
313 1 2.356630 12.173600 10.794900 
488 2 7.239540 12.524500 5.404030 
2 1 0.168928 2.919140 0.544223 
298 1 2.039400 8.872030 12.223500 
1841 1 2.984550 5.537760 1.940670 
185 1 1.220900 1.932850 5.363690 
290 1 1.505470 12.174900 7.366000 
291 2 1.283460 11.648500 7.286640 
292 2 1.312240 11.521900 7.297190 
1315 2 12.307300 12.631600 9.763950 
1059 2 13.136500 6.209010 10.768600 
222 1 5.715730 2.905190 2.564620 
1815 2 1.707320 2.565420 8.593930 
1814 1 1.090690 3.369620 8.627750 
699 2 7.172450 6.434870 9.652110 
315 2 2.864470 12.403100 10.713300 
795 2 8.886730 0.578337 11.742700 
616 2 9.175790 0.660078 11.765100 
787 2 11.424800 1.722720 4.816010 
421 1 9.503780 3.996690 1.360980 
265 1 4.875500 13.010700 1.598400 
5 1 0.747112 2.037000 3.628980 
904 2 10.834700 11.955100 3.932620 
59 2 0.800699 5.910680 10.910700 
880 2 9.790550 8.079720 11.110600 
244 2 5.801090 8.492800 0.038765 
52 2 0.725079 8.050440 7.507320 
518 1 6.798020 10.233900 11.401600 
684 2 9.958440 9.220680 1.950330 
390 1 3.944780 3.254620 6.253190 
1832 2 2.581990 5.697370 6.146560 
238 1 3.096210 2.537920 11.517000 
592 2 8.635900 3.602850 4.961500 
469 1 4.889590 11.221500 8.643770 
470 1 5.430710 12.331000 8.042830 
471 2 5.241250 11.940100 8.203790 
472 2 5.090970 11.919200 8.132710 
473 1 4.568690 7.057050 12.631100 
486 1 7.728380 12.742600 5.795520 
475 2 4.899480 6.497760 12.719400 
476 2 5.015240 6.221480 12.648700 
51 2 0.900101 8.311470 7.549140 
485 1 6.746730 12.125800 5.188370 
210 1 5.374440 2.610070 6.531200 
789 1 9.759630 0.723396 6.837210 
884 2 11.321200 12.838800 0.693145 
474 1 5.204970 5.662400 12.741200 
487 2 7.387160 12.384200 5.518450 
60 2 0.779429 5.810850 10.869000 
493 1 7.334990 8.884430 8.297260 
494 1 7.756140 9.891810 7.556100 
