id type x y z 
19 2 2.338180 5.039840 12.754500 
830 1 12.476400 1.836540 7.245470 
1831 2 3.730730 5.006610 4.858580 
1803 2 2.143470 4.251700 1.126080 
1283 2 10.683700 5.565370 0.478950 
401 1 6.684690 4.063950 3.233550 
539 2 10.716600 13.301500 9.351990 
486 1 9.297070 10.060700 8.704160 
601 1 7.048290 1.435380 0.255882 
861 1 7.420220 7.356340 8.461110 
541 1 4.308560 0.679942 3.290180 
919 2 9.701810 11.167900 11.765700 
836 2 12.603000 3.321030 4.407330 
186 1 2.580120 3.103570 2.427250 
182 1 6.122280 6.945200 4.955660 
310 1 12.168700 11.273200 12.418000 
62 1 2.339780 10.516200 4.323860 
1830 1 3.726570 4.617660 5.412940 
204 2 9.217860 1.006930 4.879450 
1044 2 9.650650 9.119620 4.833620 
311 2 12.827200 10.640800 12.033500 
1985 1 1.032190 5.562890 0.735684 
812 2 9.940620 2.706190 1.775540 
1136 2 4.129760 8.414460 3.375390 
366 1 1.203020 4.647300 2.374100 
1135 2 4.201780 8.218830 3.186200 
1861 1 1.507880 8.594940 1.655360 
868 2 9.005130 10.245000 0.371607 
381 1 9.690520 1.008260 3.964040 
865 1 8.955030 9.963820 0.808203 
822 1 9.740900 5.279900 3.986380 
810 1 9.834150 3.226890 2.584650 
229 1 4.482040 6.822900 8.950950 
230 1 7.122230 6.956330 5.960930 
231 2 6.527010 7.023150 5.355290 
232 2 6.698610 6.888030 5.480050 
916 2 13.403200 6.925150 12.609900 
1872 2 12.650600 10.605900 0.011421 
322 1 8.490410 8.661770 2.426320 
551 2 1.044950 12.282800 7.247750 
540 2 10.790100 12.976900 9.450430 
546 1 10.837900 11.200200 2.151970 
867 2 9.309130 10.117500 0.257226 
389 1 7.251900 5.502330 10.933500 
424 2 12.590000 10.235300 5.707840 
403 2 6.301320 4.155750 1.886640 
610 1 5.161420 11.353200 6.709780 
914 1 13.305900 6.207010 13.114600 
789 1 5.991220 11.483600 8.016300 
1284 2 10.863600 6.001670 0.497851 
784 2 6.699380 0.434395 0.237079 
548 2 11.026200 11.709500 2.699690 
269 1 3.546690 8.135730 6.484350 
270 1 3.520110 9.364600 6.494530 
271 2 3.492930 8.892940 6.504520 
272 2 3.633380 8.688800 6.526500 
324 2 8.181590 8.083240 2.436820 
917 1 9.302940 11.644100 11.781300 
581 1 6.009720 3.531100 2.025820 
584 2 6.318100 4.216000 1.955300 
605 1 6.028040 -0.012371 8.832350 
1858 1 5.544760 10.097400 10.250100 
1833 1 2.262050 6.365840 11.482700 
165 1 1.927620 0.448779 0.756901 
1450 1 4.058590 3.425780 9.047100 
184 2 1.686740 4.662380 1.218610 
992 2 1.051160 0.446831 9.240970 
1250 1 12.872200 7.342130 6.018140 
902 1 12.376700 6.860760 3.573180 
1042 1 10.162900 9.009610 4.797750 
823 2 9.924140 5.400640 4.613930 
112 2 0.881101 8.795420 8.966260 
549 1 1.477040 12.705300 7.337270 
547 2 11.152300 11.766700 2.905280 
954 1 12.676000 13.190200 6.676480 
904 2 12.132300 7.310780 3.076140 
1041 1 8.856840 9.035970 5.198760 
1816 2 10.040900 0.257963 12.374500 
461 1 7.152470 11.403000 2.680270 
208 2 4.564190 6.148440 8.238290 
109 1 0.378041 9.141440 9.085750 
448 2 5.792390 8.098620 0.059949 
57 1 4.175430 9.493530 11.081700 
1452 2 4.747790 2.645130 9.215120 
1043 2 9.716640 9.029720 5.148220 
1269 1 13.079800 1.117750 10.599800 
1983 2 1.600150 4.113490 1.527190 
790 1 5.602620 12.789300 7.324830 
390 1 8.618990 4.581420 10.419800 
1832 2 3.981650 5.223490 4.835590 
157 1 2.500510 0.077731 13.201900 
833 1 12.601800 3.125540 3.768920 
901 1 11.952900 7.447010 2.316530 
832 2 12.013200 2.268550 7.645850 
2000 2 3.108400 5.444350 12.641900 
487 2 8.930650 10.661300 8.284910 
824 2 9.593840 5.887650 4.271850 
402 1 6.160630 5.094380 1.980690 
991 2 0.966623 0.664465 8.991490 
550 1 0.447204 11.704900 7.391450 
858 1 11.653700 8.090500 9.106550 
603 2 6.859510 0.357442 0.196121 
210 1 6.660450 3.732960 10.944600 
834 1 12.792400 3.630910 5.120110 
673 1 6.421040 4.285610 6.410670 
792 2 5.746100 11.659900 6.999160 
488 2 9.122060 10.538200 8.314240 
1134 1 4.540030 8.376010 2.965490 
58 1 4.049330 10.218500 9.727100 
64 2 2.692720 11.130400 4.678450 
668 2 0.824457 5.557120 7.871450 
979 2 11.598900 4.160380 12.822000 
829 1 11.651600 2.439450 8.012300 
60 2 4.777670 10.002400 10.260600 
392 2 7.610300 4.476390 11.375400 
291 2 6.705240 12.284500 12.468300 
59 2 4.480180 10.088100 10.091100 
206 1 4.736560 5.630410 7.897610 
446 1 6.290870 8.061390 0.162310 
257 1 6.489640 9.035000 12.723600 
212 2 7.552370 4.487490 10.979000 
1984 2 1.233940 4.527930 0.794823 
365 1 1.816860 2.951000 6.783510 
543 2 4.559490 1.236700 3.858210 
583 2 6.698540 4.250710 2.076430 
544 2 4.411860 1.371890 3.794840 
1860 2 0.862378 9.250070 12.823400 
611 2 5.890830 11.904300 7.173860 
835 2 13.021000 3.382180 4.647130 
1862 1 2.720640 11.728200 4.800990 
862 1 8.731690 7.612650 8.352110 
664 2 10.023100 4.907490 7.941480 
3 2 1.811670 4.245530 1.037500 
309 1 13.050700 10.448900 11.943500 
222 1 1.682330 2.499040 5.468080 
977 1 10.862000 4.411170 12.600300 
571 2 8.813360 1.225030 9.118670 
1249 1 13.346100 6.498900 6.893710 
674 1 6.770910 2.899310 6.931460 
569 1 9.409540 1.265010 8.540150 
859 2 11.482300 8.069510 9.739140 
1829 1 4.082400 5.436760 4.370030 
831 2 12.107500 2.048850 7.651200 
312 2 12.370700 11.053800 12.302000 
920 2 9.433110 11.010200 11.761600 
290 1 6.514790 12.748300 11.866300 
474 1 3.362670 4.626220 11.193400 
321 1 8.044610 7.557680 2.444310 
676 2 6.556770 3.466950 6.494510 
791 2 6.015310 11.863800 7.189920 
675 2 6.743710 3.448330 6.646750 
545 1 11.289100 12.126900 3.333190 
663 2 10.237100 4.427840 7.947610 
863 2 8.073970 7.338440 8.268680 
821 1 9.655030 6.194510 5.188770 
202 1 9.922470 -0.061992 5.408600 
197 1 7.875800 4.277560 12.115200 
258 1 8.257910 8.915920 12.339500 
918 1 9.918540 10.683900 11.756500 
980 2 11.360400 4.059660 12.596100 
1282 1 10.203000 6.237460 0.151734 
726 1 3.538080 10.846400 1.355030 
1451 2 4.727890 2.779660 9.423560 
207 2 4.516630 6.119170 8.060360 
1813 1 9.754310 1.044620 12.136700 
485 1 8.810420 11.098700 8.027480 
665 1 1.297590 5.889740 7.457060 
1252 2 13.110400 6.766560 6.386900 
903 2 12.093300 7.124580 2.850780 
368 2 1.812740 2.686430 6.456190 
1848 2 0.715048 -0.230564 4.893400 
367 2 1.750610 2.721650 6.022320 
582 1 7.464990 4.139140 1.443320 
221 1 3.569220 1.172360 11.086300 
464 2 6.624410 11.020500 2.964230 
700 2 9.000000 13.011200 5.424330 
570 1 8.423840 1.337900 9.579150 
661 1 9.791920 3.851500 7.797050 
1133 1 3.528390 8.406830 3.810300 
542 1 4.537180 1.721340 4.189730 
1999 2 2.698520 5.381260 12.661500 
1449 1 4.831600 2.299160 9.521500 
391 2 7.858150 4.322590 11.221000 
1281 1 11.101100 5.610080 1.076510 
183 2 1.300380 4.240210 0.906079 
978 1 12.133000 3.641650 12.701400 
323 2 8.228870 8.067910 2.224070 
864 2 7.857720 7.530960 8.356400 
223 2 3.936570 0.563256 11.974700 
47 2 0.872550 11.781600 10.887900 
48 2 0.820381 11.768000 10.636500 
1859 2 4.424210 9.687960 10.593800 
590 1 1.277260 7.995740 4.834970 
1863 2 2.513940 11.009200 4.357080 
727 2 3.154620 11.071200 0.677680 
1834 1 1.974890 4.728120 12.184300 
4 2 1.598770 4.197730 0.938241 
1801 1 1.674900 3.152170 0.626759 
404 2 6.777310 4.151980 2.263710 
612 2 5.836880 11.914000 7.338470 
1251 2 13.109400 6.936690 6.512130 
462 1 6.194880 10.560400 3.183470 
860 2 11.284600 8.117140 10.111200 
1804 2 1.491180 4.495400 0.986799 
1698 1 12.850700 5.202250 9.880210 
572 2 9.273750 1.414740 8.918160 
211 2 8.013070 4.719060 11.304600 
45 1 0.179373 12.008900 10.552100 
666 1 0.542684 5.374760 8.315920 
259 2 7.230240 8.786190 12.611000 
260 2 7.041480 8.992640 12.490400 
552 2 1.085700 12.365300 7.498300 
1815 2 9.753230 0.500899 12.209000 
667 2 1.034840 5.709740 7.847550 
662 1 10.599200 5.222850 8.216570 
811 2 9.964250 2.739550 1.893790 
537 1 11.327300 12.910400 9.429590 
20 2 3.038130 5.042790 12.524300 
609 1 6.662970 11.769600 6.456850 
224 2 3.904260 0.691644 11.523500 
728 2 3.040870 10.801800 0.770933 
725 1 2.903730 11.023700 0.153456 
463 2 6.694150 10.882800 3.070200 
384 2 9.223140 0.633018 5.153880 
857 1 11.304000 8.017690 10.677400 
1857 1 1.059510 8.964960 12.774500 
1845 1 3.383340 5.457420 1.908890 
111 2 0.905921 8.698100 8.485350 
382 1 9.178180 1.770370 5.388930 
1511 2 12.747700 10.932200 8.902760 
383 2 9.265200 0.919887 4.778450 
203 2 8.989250 0.892241 4.905610 
289 1 6.403660 11.731700 12.855900 
1510 1 12.382500 10.691900 8.435380 
1426 1 4.435980 5.817930 12.513500 
592 2 1.220800 7.568320 4.233900 
809 1 10.094800 2.472670 1.346320 
46 1 1.515760 11.607600 10.865500 
989 1 0.714098 1.125950 9.033060 
698 1 8.681960 12.696200 5.185150 
423 2 12.605000 10.402000 5.751770 
422 1 12.026800 10.231600 5.448040 
110 1 1.326960 8.360460 8.432700 
447 2 5.573130 8.328810 0.123233 
199 2 2.553860 5.410000 12.168800 
292 2 6.649740 12.297900 12.420300 
200 2 2.991250 5.429500 12.028500 
1819 2 2.359290 5.612940 12.516700 
1512 2 12.849100 10.989300 8.711930 
201 1 8.399690 0.543610 4.751020 
591 2 1.083230 7.538330 4.604260 
63 2 1.259330 8.605420 1.720070 
1820 2 2.715350 5.092130 12.453200 
783 2 6.613270 0.505606 0.019617 
589 1 1.075020 6.769580 4.158040 
473 1 4.499160 0.543818 6.537260 
1869 1 12.573500 11.327200 0.713648 
1062 1 4.423530 13.223400 3.650730 
1871 2 12.514500 11.024500 0.081919 
421 1 13.317800 10.395200 5.971940 
445 1 4.925490 8.390660 -0.118970 
1272 2 13.251500 1.466800 11.004000 
475 2 4.144140 -0.013401 6.653540 
1846 1 0.127654 0.357747 4.734660 
1063 2 4.910360 13.325100 3.751710 
205 1 4.367330 0.306253 12.005900 
517 1 9.187640 6.772990 12.897300 
2 1 2.706970 4.555010 0.201772 
826 1 13.043900 3.135120 0.223223 
1117 1 6.482840 1.571060 22.449000 
635 2 9.418050 9.534190 15.181900 
557 1 12.298800 11.235300 21.193900 
364 2 3.872230 0.749050 24.269800 
687 2 12.740300 8.954960 15.658200 
1241 1 9.546560 2.953010 24.583900 
430 1 7.818780 6.221670 18.500400 
363 2 3.762550 0.925619 24.081300 
241 1 8.319610 7.159220 25.272100 
399 2 6.305430 1.486770 14.016500 
817 1 12.587600 3.027430 19.138900 
560 2 12.808100 11.334800 21.365400 
398 1 6.656970 1.140970 13.342400 
1076 2 5.657690 4.829670 25.079000 
