id type x y z 
1996 2 1.571840 4.590250 10.409700 
60 2 3.580490 4.851800 4.239140 
779 2 4.623960 5.329870 11.240000 
103 2 12.473600 6.137970 10.500500 
1322 1 5.979180 6.049090 6.552660 
1975 2 11.579500 11.525600 6.143190 
271 2 1.360480 12.605500 3.539050 
1058 1 7.633410 3.395160 7.296410 
928 2 1.115550 6.593000 6.781290 
893 1 1.040610 6.894920 7.227100 
1689 1 3.355890 0.776698 11.079200 
1230 1 3.928900 12.998800 0.141666 
1198 1 13.258900 3.535820 3.504050 
1278 1 1.378590 7.574550 5.176940 
1718 1 8.742470 10.708800 9.602560 
1491 2 9.143950 3.384440 9.890530 
1835 2 4.698250 9.396140 4.858710 
355 2 2.271590 2.962090 8.249550 
1818 1 4.062650 5.057330 12.735000 
732 2 11.316100 3.500350 12.645100 
1613 1 7.282440 6.087320 3.046810 
1279 2 12.418700 9.338020 9.852660 
754 1 10.844100 2.307400 10.878000 
902 1 7.925390 9.264510 5.849340 
542 1 5.785340 7.287780 9.084700 
1201 1 4.950280 9.084380 0.836485 
276 2 6.950650 1.334350 8.818250 
1615 2 9.097220 1.144600 0.889007 
435 2 7.993500 5.611940 9.804450 
28 2 6.193470 1.637830 10.211300 
1269 1 6.574320 10.792300 10.362600 
784 2 1.210250 2.350680 9.380490 
1337 1 12.879200 12.179700 10.569800 
488 2 12.162000 3.796460 7.049350 
386 1 10.363900 2.413170 7.092770 
63 2 1.234220 0.441546 6.755740 
1864 2 2.454160 9.843640 12.233600 
70 1 9.502750 4.214070 7.674450 
1803 2 4.041150 11.622000 11.943600 
417 1 10.715100 3.185360 13.044800 
872 2 8.373370 7.597350 7.159360 
1831 2 4.312000 4.043350 4.567090 
54 1 0.508273 5.072270 12.943300 
1105 1 12.439500 10.658800 5.933300 
1308 2 8.374570 7.450680 12.724500 
1177 1 9.858840 3.947790 3.052350 
1900 2 7.120030 8.236150 8.651320 
1460 2 13.164300 3.169300 4.383810 
1363 2 9.840430 11.974200 12.736100 
1876 2 6.820690 4.663010 8.698580 
950 1 13.295400 4.964210 11.898400 
1741 1 5.114350 12.689100 12.060700 
337 1 10.620000 11.786200 12.626900 
1458 1 9.981240 12.255300 4.337990 
93 1 0.555024 4.123530 0.258288 
976 2 0.793989 7.451650 13.318700 
146 1 2.115810 2.448400 8.250760 
599 2 5.326300 7.682450 13.206100 
833 1 0.565091 0.362828 7.751400 
1950 1 11.566200 6.075040 -0.161505 
630 1 1.039930 1.336760 5.906350 
1517 1 7.863180 4.051780 5.200580 
9 1 4.846420 9.915300 6.860360 
1497 1 3.099110 9.925250 0.148680 
284 2 9.887570 1.833870 9.325270 
910 1 6.440070 9.956830 12.486000 
1285 1 5.048840 8.761930 4.245670 
493 1 1.212960 4.527860 5.351140 
1044 2 7.486530 2.468850 4.152720 
600 2 2.422750 2.308190 4.397610 
1859 2 4.103950 1.527610 5.753940 
178 1 12.910000 2.946570 10.758600 
338 1 12.443400 8.047390 8.280890 
541 1 7.891160 0.170429 2.126200 
1012 2 13.059300 9.803830 1.445510 
962 1 10.567100 6.003810 2.865400 
90 1 4.416010 4.075410 5.945270 
883 2 7.002850 3.699290 0.597210 
1942 1 7.210820 4.031230 1.547180 
1983 2 7.576790 5.803030 6.400820 
1032 2 10.269900 5.953350 6.536220 
151 2 5.756580 11.230900 13.138600 
1908 2 6.185810 7.537100 0.511378 
1709 1 3.975330 9.676430 13.079000 
1028 2 2.025070 0.199798 0.259687 
1904 2 5.614590 9.456610 12.485100 
678 1 11.901000 4.854330 6.143090 
1236 2 9.941840 6.405490 3.081670 
1555 2 0.259951 4.721150 12.616200 
1294 1 1.211720 0.298360 3.915010 
333 1 4.508300 2.094910 9.904920 
813 1 1.681260 11.568400 10.245700 
773 1 9.783510 1.357350 1.105990 
874 1 8.798460 5.975550 7.061160 
1571 2 1.901640 8.076880 4.525900 
1259 2 3.662130 12.639300 0.514253 
1539 2 4.519820 4.408050 11.649400 
572 2 5.682380 7.783250 3.956360 
464 2 12.793400 9.043000 10.608400 
397 1 9.852380 13.114200 12.120200 
796 2 4.646140 10.407900 7.590660 
1409 1 0.156948 0.794567 12.745500 
235 2 0.501153 4.319500 8.369890 
1730 1 7.414910 10.828600 7.396390 
47 2 8.735100 8.778500 3.402770 
798 1 10.526900 10.137600 0.432194 
1372 2 8.733750 3.670890 4.328440 
320 2 0.137678 1.984200 6.377480 
730 1 1.389140 10.336100 5.957080 
379 2 3.641540 1.009150 11.139700 
1790 1 9.435620 11.502400 3.098610 
472 2 4.558510 7.526730 3.718390 
110 1 9.118850 2.046000 9.440280 
1605 1 9.944770 8.370810 7.360670 
510 1 4.173540 1.264030 4.312820 
1254 1 6.885210 1.350940 8.357180 
1570 1 2.180170 4.609140 0.525782 
412 2 9.802260 11.180100 5.820050 
1091 2 6.254740 11.082200 7.828960 
160 2 6.911540 12.220500 9.448690 
1426 1 12.324900 10.380400 1.896190 
522 1 3.008850 3.679500 10.886400 
555 2 11.586900 2.544800 6.931390 
822 1 0.430764 12.622400 5.168910 
1478 1 10.279400 11.760000 6.501730 
1151 2 8.777560 7.098290 8.048470 
563 2 1.103110 0.364877 3.945750 
1589 1 3.029860 3.896130 8.201480 
547 2 7.318700 3.943330 11.998300 
1390 1 -0.193692 2.376400 13.086400 
1565 1 10.432900 5.860080 13.083500 
1988 2 3.925030 3.150050 8.237040 
1823 2 0.314881 11.371900 10.547600 
1125 1 8.345330 6.874780 11.995700 
1481 1 5.840520 9.171050 7.833360 
420 2 5.768070 9.603970 5.498460 
851 2 8.718950 8.983820 0.435785 
1241 1 5.009150 6.596130 3.031740 
414 1 12.417000 6.193210 5.564390 
255 2 9.992220 3.528150 1.786290 
1634 1 3.413700 5.913180 3.603600 
1796 2 5.935820 7.522120 10.017700 
1085 1 7.776970 3.110230 9.735930 
1576 2 10.576900 10.975400 9.996890 
765 1 8.220000 12.539900 0.659598 
292 2 0.548720 10.716500 2.521290 
249 1 3.344830 5.535870 1.363350 
1981 1 7.672500 10.335300 3.861690 
786 1 11.375500 10.782700 7.728400 
699 2 9.814960 4.142080 7.250560 
1482 1 9.698520 5.828770 5.343330 
