id type x y z 
1788 2 5.498390 2.703500 1.157220 
1347 2 8.540360 2.474220 4.780340 
527 2 11.443000 0.542679 10.446100 
1540 2 3.607600 3.999520 5.895770 
409 1 8.454660 11.240800 1.753610 
1718 1 0.151204 8.059260 9.509300 
1150 1 2.310110 6.013670 4.201540 
819 2 5.474840 6.363850 8.916190 
1705 1 7.461680 12.962000 5.973930 
1465 1 10.520500 2.877910 5.743670 
43 2 5.719060 10.342400 10.589800 
259 2 0.139328 0.408531 2.952350 
871 2 11.431300 12.658900 11.710700 
1088 2 10.935600 4.546210 2.678650 
1175 2 5.514960 7.822470 10.101400 
1585 1 6.942940 4.991840 12.314800 
471 2 12.901400 4.136740 4.421470 
1 1 12.521000 10.038600 1.837020 
1541 1 5.169740 4.041860 4.761580 
1224 2 7.380280 11.694600 5.544310 
918 1 7.689870 6.167130 6.038590 
1953 1 8.936270 9.283440 4.322430 
1158 1 5.492840 10.814600 2.441070 
1840 2 5.495380 1.531170 3.750020 
1325 1 3.062310 6.639650 6.182310 
1464 2 5.626550 4.941790 6.851880 
415 2 11.882300 2.086610 5.154820 
51 2 1.826800 2.741320 0.908217 
1452 2 6.249850 4.555180 10.449000 
851 2 6.104870 7.001290 11.356700 
1811 2 0.833913 2.099610 12.274300 
400 2 6.167030 11.317400 9.409510 
58 1 3.488060 2.949580 6.592050 
1339 2 0.617167 5.260540 9.865090 
84 2 1.409350 8.398400 6.352870 
1149 1 5.374300 13.171500 3.559280 
1765 1 4.551770 5.727150 2.696640 
278 1 4.986990 6.545220 3.691040 
953 1 5.897500 7.166550 11.396600 
1859 2 7.662040 11.468700 7.520820 
908 2 5.129990 12.590100 11.946500 
217 1 8.660890 12.976600 1.813560 
1382 1 1.311770 1.348400 1.677950 
943 2 3.256380 0.342120 10.905500 
1344 2 1.864260 8.137530 1.298250 
1314 1 10.604600 7.413150 9.204750 
1725 1 7.751910 1.114150 5.123360 
467 2 2.962300 12.773000 4.808030 
976 2 11.310400 13.192400 8.963370 
477 1 2.238720 10.011700 8.202030 
213 1 11.465200 1.339090 9.497950 
818 1 2.715930 5.331350 6.405620 
1494 1 2.134200 12.202400 8.317410 
638 1 8.910110 8.449350 8.317880 
220 2 4.232610 8.044910 0.500329 
137 1 4.951270 10.867400 4.980970 
1455 2 4.190440 3.014120 6.505690 
1884 2 5.575020 6.744660 1.482140 
1676 2 0.635371 12.348900 9.144310 
1235 2 10.184400 6.840140 6.762440 
957 1 0.734744 8.858830 6.000760 
832 2 2.349530 5.393990 1.133740 
1658 1 5.009350 9.026580 12.358100 
1403 2 4.877430 6.201030 4.719910 
1486 1 2.636840 6.188700 11.523400 
208 2 3.804300 10.096000 6.175790 
1469 1 0.262959 5.107440 12.530600 
225 1 10.955400 5.660750 6.132880 
933 1 9.035360 0.283244 10.535100 
1036 2 5.750620 7.914620 11.760100 
55 2 11.440900 7.617630 1.570540 
334 1 8.403290 0.792015 0.461223 
1957 1 12.502200 6.947250 0.493908 
1805 1 1.147560 10.928900 11.664000 
324 2 3.937930 2.807210 7.454200 
1313 1 8.622870 0.461305 8.020530 
393 1 4.145250 9.491280 0.561048 
639 2 13.015500 10.514200 6.188710 
1183 2 2.741480 11.998400 6.342140 
1161 1 10.809600 6.205910 7.682670 
1043 2 9.275760 5.275980 7.569170 
1259 2 9.770790 2.651100 13.041900 
909 1 3.603810 0.996158 5.480820 
1946 1 8.222340 2.680280 6.450350 
805 1 7.756720 4.125460 4.053060 
1372 2 1.919480 11.385500 13.302600 
1917 1 1.077660 2.972390 0.270230 
1521 1 0.375445 3.208480 6.340910 
1707 2 3.267020 6.900950 0.924165 
1666 1 4.365320 3.184500 13.206700 
392 2 6.230100 2.448030 7.742940 
710 1 12.879800 12.809600 8.230710 
1053 1 8.794770 13.003700 7.859740 
1291 2 12.780300 13.201700 4.081250 
