id type x y z 
148 2 9.274380 11.815900 7.573430 
596 2 8.948000 2.976420 8.490280 
1522 1 12.312100 6.392300 11.443900 
1353 1 0.174539 10.275200 9.619880 
1776 2 8.711260 3.265190 2.940100 
1318 1 12.233000 7.275040 2.585150 
193 1 12.360800 10.109900 3.893210 
16 2 7.384930 5.861140 9.955100 
283 2 4.968990 2.473760 2.557430 
504 2 12.459300 11.693500 0.990545 
1619 2 9.751590 10.848300 11.600400 
834 1 3.936430 8.488510 2.732170 
17 1 9.932500 2.242260 12.171600 
1217 1 9.337350 2.579570 6.955090 
227 2 13.133100 2.774130 9.125390 
326 1 4.951630 2.980030 1.227050 
808 2 7.465380 2.666980 2.627650 
769 1 8.859250 6.117070 6.732180 
164 2 4.738800 11.654300 12.241100 
1863 2 6.855880 5.890580 11.822900 
1857 1 11.069400 13.018900 6.216590 
957 1 6.382640 8.742900 8.214540 
171 2 4.316000 1.867590 11.554100 
699 2 12.474400 12.996000 4.256250 
1302 1 12.430000 1.348520 1.359100 
976 2 1.582430 6.652160 7.642130 
1606 1 10.402800 12.397900 10.733100 
1444 2 4.687270 1.784400 11.935000 
323 2 8.534140 4.017030 0.473588 
668 2 0.880986 12.997400 8.792900 
211 2 6.282820 8.556470 7.857650 
1638 1 1.274420 9.939640 4.840200 
561 1 4.871520 11.187200 12.424800 
72 2 10.326700 8.680760 1.750400 
1363 2 12.424900 3.621860 7.081760 
859 2 11.332400 6.596390 11.747600 
1209 1 6.192480 1.206840 10.186900 
1305 1 6.365810 9.256550 2.382390 
811 2 2.945540 0.084208 0.077540 
567 2 0.919389 11.578100 2.706790 
628 2 6.715330 3.208090 6.471670 
870 1 1.528280 12.298200 12.312900 
110 1 2.700650 0.792937 3.426320 
59 2 12.702600 5.088230 3.743900 
1004 2 5.985630 4.599000 10.924700 
389 1 4.044720 4.364780 11.212600 
1898 1 4.296040 12.582300 2.436100 
339 2 8.132050 9.753310 1.756470 
246 1 8.181440 3.278730 3.246460 
1497 1 10.050800 8.718170 3.317840 
1860 2 8.518440 8.366000 3.226400 
12 2 3.152560 4.276370 11.371400 
408 2 8.899320 12.446600 11.285200 
437 1 2.526520 6.370380 3.098820 
1101 1 1.783770 4.716920 1.725190 
153 1 9.128240 2.732160 4.357410 
520 2 2.851450 7.938280 5.472550 
780 2 4.416760 7.246190 0.590288 
103 2 12.453700 9.712860 8.308100 
467 2 8.706740 6.751210 6.783200 
418 1 6.408870 5.967420 6.631880 
1410 1 3.879630 9.875070 6.923580 
1845 1 0.843292 7.817200 8.162210 
891 2 10.363100 7.616270 1.917610 
571 2 2.086590 7.690700 2.636490 
950 1 10.601000 5.914680 5.272650 
1676 2 12.775000 7.428080 1.840710 
961 1 6.909200 5.978900 9.585900 
90 1 0.841106 5.880580 3.542840 
469 1 8.918660 3.404990 0.269255 
1206 1 2.925640 10.819400 1.653530 
1040 2 7.651060 4.300380 4.385180 
632 2 11.334800 0.634270 2.222340 
1326 1 11.030200 2.050340 10.512700 
1383 2 6.999710 5.178080 1.339490 
1763 2 11.025900 2.036000 10.550600 
1998 1 6.190580 2.776630 2.914920 
1438 1 8.810810 9.384770 6.712120 
748 2 10.116500 6.331880 5.209340 
203 2 3.535530 1.592180 2.746000 
1320 2 8.392330 5.323220 0.682914 
1711 2 9.841320 6.111290 2.296720 
1627 2 3.552820 12.761000 8.864710 
1682 1 12.314800 0.161437 8.491440 
654 1 3.989070 2.344790 13.232500 
862 1 5.411840 9.958810 4.554600 
1772 2 8.073960 7.445230 13.416500 
1502 1 11.483500 2.670270 5.527990 
1562 1 3.193510 12.720300 7.828090 
300 2 2.598290 1.490400 11.280400 
1644 2 6.484610 11.314000 4.416570 
190 1 4.897150 12.361000 9.353400 
470 1 10.880200 10.630700 9.894920 
1604 2 3.836860 8.977240 8.778130 
1765 1 6.925800 6.936770 7.846190 
1958 1 10.972500 9.920400 1.785630 
1058 1 11.037100 3.545810 7.843330 
161 1 9.178450 11.753200 9.502780 
851 2 1.456440 7.998250 12.154900 
